pathway_id,pathway_size,foreground_size,background_size,foreground_in_pathway,foreground_not_in_pathway,background_in_pathway_not_foreground,background_not_in_pathway_not_foreground,oddsratio,p_value,q_value
map04721,4,301,954,2,299,2,651,2.177257525083612,0.37570083405634647,0.6272030452841487
map05215,4,301,954,2,299,2,651,2.177257525083612,0.37570083405634647,0.6272030452841487
map00983,4,301,954,2,299,2,651,2.177257525083612,0.37570083405634647,0.6272030452841487
map00500,4,301,954,2,299,2,651,2.177257525083612,0.37570083405634647,0.6272030452841487
map00950,4,301,954,2,299,2,651,2.177257525083612,0.37570083405634647,0.6272030452841487
map01066,4,301,954,2,299,2,651,2.177257525083612,0.37570083405634647,0.6272030452841487
map02060,4,301,954,2,299,2,651,2.177257525083612,0.37570083405634647,0.6272030452841487
map00051,4,301,954,2,299,2,651,2.177257525083612,0.37570083405634647,0.6272030452841487
map00920,4,301,954,2,299,2,651,2.177257525083612,0.37570083405634647,0.6272030452841487
map04923,4,301,954,2,299,2,651,2.177257525083612,0.37570083405634647,0.6272030452841487
map04976,25,301,954,9,292,16,637,1.227097602739726,0.38586917905514073,0.6375628795914962
map00073,7,301,954,3,298,4,649,1.6333892617449663,0.38821898113739617,0.6375628795914962
map00966,10,301,954,4,297,6,647,1.452300785634119,0.3919397495672764,0.6384824952628212
map01232,8,301,954,3,298,5,648,1.3046979865771813,0.48773000109970577,0.6974312608753995
map00981,5,301,954,2,299,3,650,1.4492753623188406,0.5037294826334474,0.6974312608753995
map00760,5,301,954,2,299,3,650,1.4492753623188406,0.5037294826334474,0.6974312608753995
map00623,5,301,954,2,299,3,650,1.4492753623188406,0.5037294826334474,0.6974312608753995
map04750,5,301,954,2,299,3,650,1.4492753623188406,0.5037294826334474,0.6974312608753995
map04928,5,301,954,2,299,3,650,1.4492753623188406,0.5037294826334474,0.6974312608753995
map04540,2,301,954,1,300,1,652,2.1733333333333333,0.5317050206673838,0.6974312608753995
map05033,2,301,954,1,300,1,652,2.1733333333333333,0.5317050206673838,0.6974312608753995
map00362,2,301,954,1,300,1,652,2.1733333333333333,0.5317050206673838,0.6974312608753995
map00710,2,301,954,1,300,1,652,2.1733333333333333,0.5317050206673838,0.6974312608753995
map05208,2,301,954,1,300,1,652,2.1733333333333333,0.5317050206673838,0.6974312608753995
map00750,2,301,954,1,300,1,652,2.1733333333333333,0.5317050206673838,0.6974312608753995
map00791,2,301,954,1,300,1,652,2.1733333333333333,0.5317050206673838,0.6974312608753995
map05032,2,301,954,1,300,1,652,2.1733333333333333,0.5317050206673838,0.6974312608753995
map04361,2,301,954,1,300,1,652,2.1733333333333333,0.5317050206673838,0.6974312608753995
map00626,2,301,954,1,300,1,652,2.1733333333333333,0.5317050206673838,0.6974312608753995
map00311,2,301,954,1,300,1,652,2.1733333333333333,0.5317050206673838,0.6974312608753995
map00565,2,301,954,1,300,1,652,2.1733333333333333,0.5317050206673838,0.6974312608753995
map00720,2,301,954,1,300,1,652,2.1733333333333333,0.5317050206673838,0.6974312608753995
map00785,2,301,954,1,300,1,652,2.1733333333333333,0.5317050206673838,0.6974312608753995
map04066,2,301,954,1,300,1,652,2.1733333333333333,0.5317050206673838,0.6974312608753995
map04933,2,301,954,1,300,1,652,2.1733333333333333,0.5317050206673838,0.6974312608753995
map00523,2,301,954,1,300,1,652,2.1733333333333333,0.5317050206673838,0.6974312608753995
map04261,2,301,954,1,300,1,652,2.1733333333333333,0.5317050206673838,0.6974312608753995
map04625,2,301,954,1,300,1,652,2.1733333333333333,0.5317050206673838,0.6974312608753995
map04921,2,301,954,1,300,1,652,2.1733333333333333,0.5317050206673838,0.6974312608753995
map05143,2,301,954,1,300,1,652,2.1733333333333333,0.5317050206673838,0.6974312608753995
map05012,2,301,954,1,300,1,652,2.1733333333333333,0.5317050206673838,0.6974312608753995
map01523,2,301,954,1,300,1,652,2.1733333333333333,0.5317050206673838,0.6974312608753995
map04745,2,301,954,1,300,1,652,2.1733333333333333,0.5317050206673838,0.6974312608753995
map00360,9,301,954,3,298,6,647,1.0855704697986577,0.5786153301139088,0.7540664302129649
map00524,6,301,954,2,299,4,649,1.085284280936455,0.6133430516206912,0.7792157008011298
map04082,6,301,954,2,299,4,649,1.085284280936455,0.6133430516206912,0.7792157008011298
map00600,6,301,954,2,299,4,649,1.085284280936455,0.6133430516206912,0.7792157008011298
map04071,6,301,954,2,299,4,649,1.085284280936455,0.6133430516206912,0.7792157008011298
map00999,13,301,954,4,297,9,644,0.9637111859334082,0.627816026104153,0.789156969162334
map01065,10,301,954,3,298,7,646,0.9290508149568553,0.6586191503481793,0.789156969162334
map00650,3,301,954,1,300,2,651,1.085,0.679768874426961,0.789156969162334
map00660,3,301,954,1,300,2,651,1.085,0.679768874426961,0.789156969162334
map04212,3,301,954,1,300,2,651,1.085,0.679768874426961,0.789156969162334
map00290,3,301,954,1,300,2,651,1.085,0.679768874426961,0.789156969162334
map01051,3,301,954,1,300,2,651,1.085,0.679768874426961,0.789156969162334
map04981,3,301,954,1,300,2,651,1.085,0.679768874426961,0.789156969162334
map00943,3,301,954,1,300,2,651,1.085,0.679768874426961,0.789156969162334
map00780,3,301,954,1,300,2,651,1.085,0.679768874426961,0.789156969162334
map04913,3,301,954,1,300,2,651,1.085,0.679768874426961,0.789156969162334
map04931,3,301,954,1,300,2,651,1.085,0.679768874426961,0.789156969162334
map00640,3,301,954,1,300,2,651,1.085,0.679768874426961,0.789156969162334
map04924,3,301,954,1,300,2,651,1.085,0.679768874426961,0.789156969162334
map05140,3,301,954,1,300,2,651,1.085,0.679768874426961,0.789156969162334
map00564,7,301,954,2,299,5,648,0.8668896321070234,0.7033926798140093,0.8119161218424565
map01062,15,301,954,4,297,11,642,0.7860422405876951,0.7482988806990688,0.8437819644520543
map00960,8,301,954,2,299,6,647,0.7212931995540691,0.7752802393854437,0.8437819644520543
map00627,8,301,954,2,299,6,647,0.7212931995540691,0.7752802393854437,0.8437819644520543
map00130,8,301,954,2,299,6,647,0.7212931995540691,0.7752802393854437,0.8437819644520543
map00430,4,301,954,1,300,3,650,0.7222222222222222,0.7811248878838325,0.8437819644520543
map00240,4,301,954,1,300,3,650,0.7222222222222222,0.7811248878838325,0.8437819644520543
map00280,4,301,954,1,300,3,650,0.7222222222222222,0.7811248878838325,0.8437819644520543
map05415,4,301,954,1,300,3,650,0.7222222222222222,0.7811248878838325,0.8437819644520543
map04217,4,301,954,1,300,3,650,0.7222222222222222,0.7811248878838325,0.8437819644520543
map02024,4,301,954,1,300,3,650,0.7222222222222222,0.7811248878838325,0.8437819644520543
map00902,4,301,954,1,300,3,650,0.7222222222222222,0.7811248878838325,0.8437819644520543
map00643,4,301,954,1,300,3,650,0.7222222222222222,0.7811248878838325,0.8437819644520543
map00996,16,301,954,4,297,12,641,0.7194163860830527,0.7962216964101599,0.8555148014619803
map04977,9,301,954,2,299,7,646,0.6172957477305303,0.8314702134630252,0.8855448212251474
map00120,17,301,954,4,297,13,640,0.663040663040663,0.8365281092306414,0.8855448212251474
map05200,5,301,954,1,300,4,649,0.5408333333333334,0.8504737391964287,0.8855448212251474
map00410,5,301,954,1,300,4,649,0.5408333333333334,0.8504737391964287,0.8855448212251474
map04382,5,301,954,1,300,4,649,0.5408333333333334,0.8504737391964287,0.8855448212251474
map05231,5,301,954,1,300,4,649,0.5408333333333334,0.8504737391964287,0.8855448212251474
map04024,6,301,954,1,300,5,648,0.432,0.8978998767115762,0.9253866076313184
map00830,6,301,954,1,300,5,648,0.432,0.8978998767115762,0.9253866076313184
map00310,8,301,954,1,300,7,646,0.3076190476190476,0.9524659576434173,0.9766402205277681
map00522,14,301,954,2,299,12,641,0.3573021181716834,0.9640493311109524,0.9835250751738
map00906,15,301,954,2,299,13,640,0.32930280421919217,0.9740101521073524,0.988693722239624
map00100,16,301,954,2,299,14,639,0.305303392259914,0.9812841427939064,0.9897578837731117
map00121,11,301,954,1,300,10,643,0.21433333333333332,0.9849558947010036,0.9897578837731117
map00909,12,301,954,1,300,11,642,0.19454545454545455,0.9897578837731117,0.9897578837731117
