metabolite_identification	98	104	106	108	109	111	AA	RI	POS 2	POS 3	POS 4	POS 6	POS 9	POS 12	POS 13	DLMC 93	POS 8	4	9	12	14	20	24	26	27	31	34	36	38	39	40	41	42	43	44	46	47	48	56	61	63	64	66	67	68	69	70	71	72	74	78	79	83	1	18	45	84	62	80	82	89	94	95	97	99	101	CE	CM	IRA	SG	POS 14	POS 15	POS 16	125	126	127	129	130	132	134	136	138	139	AI	EA	EB	EM	MC	MM	NC	ST	SA 1	SA 2	SA 3	SA 4	SA 5	SA 6	SA 7	SA 8	SA 9	SA 10	SA 11	SA 12	SA 13	SC	A	B	C	D	DA 20	DA 23	DA 24	DA 25	DA 26	DA 28	DA 7	DA 39	DA 40	DA 41	DA 42	DA 43	DA 44	RIA 1	RIA 2	DA 18	DA 21	DA 4	DA 5	DA 6	DA 8	DA 9	DA 10	DA 11	DA 14	DA 17	DA 1	DA 2	DA 3	DA 12	NEG 6	NEG 20	NEG 21	NEG 22	NEG 28	NEG 29	NEG 30	NEG 32	NEG 35	NEG 37	NEG 46	NEG 5	NEG 16	NEG 12	NEG 19	NEG 26
LPE(22:5)	0.521713437	0.098102513	0.234836574	0.358898482	0.131317603	0.225527185	0.174114482	0.12877567	0.071878258	0	0.069680014	0.095483076	0.149678103	0.111143352	0.477257318	0.202379247	0.306273043	0.066119724	0.14589318	1.360805361	0.080064013	0.056472457	0.075856801	0.354806015	0.259093647	0.370528407	0.871748566	0.096516154	0.310318114	0.097676453	0.129919277	0.376184828	0.110425379	0.107945132	0.218985832	0.120913982	0.144991796	1.169229496	1.049484296	0.059159444	0.137982821	0.107682908	0.076268367	0.061574679	0.095817632	0.332755258	0.284315199	0.059868637	0.011888094	0.937342252	0.09010053	0.065251366	0.398306396	0.281539074	0.133769683	0.163116695	0.135040413	0.133902101	0.430579169	0.199886643	0.139199377	0.203946131	0.105132069	0.177661294	0.067813659	0.161565156	0.0720183	0.297154834	0.93191975	0.249486387	0.444469285	0.105602688	0.10932719	0.113696682	0.106994121	0.253101264	0.166112832	0.398199286	0.05344272	0.073306311	1.061148085	0.063284028	0.100402906	0.08448184	0.070109127	0.057115776	0.125105116	0.198354336	0.131022966	0.113248022	0.09741667	0.189695698	0.144130078	0.081531761	0.128864061	0.072565034	0.102174764	0.081830725	0.098768671	0.136646949	0.132929421	0.129845529	0.104871201	0.246988528	0.150769199	0.071156352	0.052866971	0.078971327	0.041287267	0.392764875	3.20640227	0.261602918	0.201834905	1.101365367	0.439202662	0.607155293	0.980857266	1.469589167	0.272934986	0.379127625	0.818234274	0.083502693	0.04876286	0.020058668	0.205670896	0.566303164	1.359659571	1.035455861	1.908400353	0.420078314	0.945883715	0.256509964	1.787180008	1.26296787	1.15492431	0.223310728	0.519739467	0.713177401	1.66596701	0.399728497	0.248285763	0.080354572	0.193282972	0.092959761	0.186131136	0.073183494	0.379638124	0.273122229	0.303731912	0.084790639	0.226767376	0.209036775	0.114526606	0.142174559	0.291382114
LPE(22:6)	6.218780784	1.220706241	4.769924754	2.14657305	1.718407747	4.167178872	1.618962992	1.949688375	0.923476609	0.077294234	0.650774821	1.280047906	1.380985374	1.605859307	7.530316287	1.910483724	4.290762377	0.856268727	1.538798474	7.878313013	0.315535131	0.890390328	1.772823165	7.990722357	2.348175793	6.606164212	10.27464666	1.93551105	6.790423343	2.435591937	2.402203006	6.975817648	1.961076875	1.477900963	2.552118448	2.557187699	2.102395078	13.2206146	7.544365695	1.049755427	4.168350072	1.75258287	1.30870728	1.086061158	0.744983682	1.677560225	3.124184018	0.930549916	0.398863086	7.878890443	0.892515044	0.935240866	4.973432623	3.052742963	3.068336021	2.774068747	1.956168099	2.304268874	2.764191439	3.465856654	4.032830103	4.354365584	2.055125951	3.710913742	1.886002661	4.973319113	1.555426674	3.406468646	9.36171623	2.020350262	7.469843637	2.542835222	2.721636207	0.995155637	2.265797339	3.285549871	1.953340173	6.912860176	1.020306673	0.756941339	8.702266025	1.187736076	1.169738205	1.161019919	1.203139373	1.740291304	1.946032807	2.274982491	1.520915179	1.544863842	1.806592573	1.998859913	2.02804588	1.385467184	2.050840126	1.295736486	1.93656901	1.214732811	0.999220676	2.730013538	1.378182028	1.096647044	1.525971325	1.100981175	0.860754677	1.054806878	1.103685216	1.343282426	1.089133144	2.792406939	36.65901757	3.266596579	4.816852616	13.39120293	3.140225925	8.934516577	15.02536937	18.06653235	3.709665815	2.080706125	11.00372157	1.036737684	0.744860054	0.399171276	2.575756782	7.418429359	16.56533958	11.37408377	14.74741255	4.827878803	10.46281204	5.424832493	15.10535242	12.58604054	9.49149865	2.38988958	5.755901108	4.881180361	28.12251563	9.287948144	3.058268979	1.252192385	4.647442892	2.052023518	1.994428973	1.02567685	2.309148562	4.415360362	2.615982248	0.783598944	1.906046542	2.712753234	2.846288777	1.096896182	3.002348373
LPE(O-16:1)	0.31458247	0.416873055	0.29716759	0.646697527	0.240506713	0.213829186	0.329341003	0.302561921	0.396598734	0.02481725	0.263718565	0.354536709	0.377247998	0.248415663	0.700900917	0.843354535	0.323243216	0.051355999	0.308525909	0.942865289	0.712706996	0.467411607	0.384613939	1.944696151	0.549268133	0.568646252	0.792139591	0.433380599	0.273195199	0.34630789	0.663301859	0.373709531	0.33431848	0.568804842	0.527881686	0.166331972	0.444555139	1.041037602	0.303912027	0.28589623	0.236808056	0.337740666	0.168141429	0.318536254	0.207448238	0.268951007	0.50768876	0.151920618	0.291429803	0.531213079	0.255667211	0.370579099	0.362001301	0.63344791	0.4355267	0.488363432	0.753442616	1.006701937	0.654957885	0.636037807	0.464664332	0.618148024	0.571362223	0.733745924	0.582776611	0.266463129	1.126291068	1.010062536	0.506669388	0.380429388	0.393662141	0.580709425	0.365589401	0.403742883	0.536208757	0.200989445	0.682827577	0.461280469	0.196975454	0.308151879	0.638373863	0.18082629	0.514225613	0.21716346	0.195759232	0.26579723	0.226211413	0.252417896	0.369253426	0.206848387	0.195732727	0.399453693	0.281510471	0.326783142	0.345526832	0.300711521	0.376886314	0.375983077	0.31977825	0.369056959	0.29054593	0.227258852	0.506433358	0.394599098	0.203521643	0.563142745	0.184211187	0.338426102	0.322659314	0.423785066	1.954968982	0.24165466	0.257536897	0.731700562	0.402887361	0.283485135	0.439618375	0.55158012	0.197356811	0.133351821	0.645372295	0.150682998	0.239251226	0.036551521	0.640832311	0.906255433	0.658697963	0.622242153	0.518809118	0.447814447	0.392385236	0.762675975	1.249937959	0.781668678	0.321128323	0.752003105	0.822300986	0.972648143	0.456200599	0.801359169	0.974717619	0.282121911	0.652265822	0.908473103	1.060410428	1.128657803	0.486286999	0.397968113	1.151419394	1.073048998	0.580133493	0.702191385	0.582382382	0.776470601	0.543785058
LPE(O-18:1)	0.389709239	0.368271923	0.36386268	0.684898315	0.261039585	0.206998845	0.432877835	0.189675782	0.470149389	0.055534153	0.242001231	0.288898503	0.486777065	0.257054828	0.750564911	1.200882641	0.297585891	0.116353834	0.299792122	0.995932522	0.808345404	0.402302444	0.401165747	2.330401897	0.494941559	0.783094697	0.752603108	0.465071831	0.290934913	0.380675656	0.768747295	0.432626721	0.302850717	0.596089199	0.70663269	0.21359688	0.454730727	1.265414379	0.372647866	0.303121705	0.356322812	0.398779364	0.17516438	0.296338271	0.186061047	0.248789393	0.608038506	0.15515658	0.359353142	0.616135381	0.307594007	0.315939645	0.417240337	0.521982061	0.447843252	0.403633754	0.84312861	1.188545147	0.851539314	0.578353999	0.458330007	0.791583438	0.645330176	0.795571543	0.585758263	0.292615187	1.330668575	1.428366059	0.62061374	0.496233246	0.461481254	0.653361621	0.3558649	0.423352958	0.675127441	0.202940816	0.525543468	0.483337449	0.164804983	0.339004917	0.711244589	0.22765597	0.495784585	0.372381058	0.306913843	0.33908152	0.289625557	0.328231171	0.450372849	0.307220444	0.321270312	0.634274829	0.300572974	0.165944754	0.467555588	0.400259167	0.401072562	0.49686523	0.394293656	0.399693508	0.358880503	0.249033501	0.632154145	0.486703847	0.185689256	0.676418633	0.198153466	0.474782792	0.365573802	0.385169322	2.481681969	0.236715043	0.358281842	0.86022561	0.313287717	0.238982316	0.653031119	0.778349561	0.238575905	0.119437796	0.801936157	0.183184195	0.266517274	0.059893206	0.763291477	0.892988588	0.762698095	0.758343034	0.546293042	0.418489076	0.4376439	0.872733228	1.363510016	0.718173589	0.383660716	0.697960067	1.204064376	1.330623859	0.627905038	0.847803842	1.043271023	0.191257008	0.895661981	1.20898274	0.828515525	0.891960153	0.581205617	0.466712292	1.15772811	1.228749497	0.791420152	0.991910265	0.703162613	1.003477811	0.455961338
LPE(O-18:2)	0.165404569	0.171737933	0.100995321	0.359389973	0.082364513	0.08405128	0.100319303	0.132710612	0.169019502	0.05406972	0.127796084	0.18213103	0.149175298	0.146805724	0.341109911	0.287617724	0.15013974	0.021029837	0.079729227	0.448844333	0.265679455	0.190484778	0.148726892	0.687476129	0.224013855	0.24818364	0.338838996	0.224020479	0.135456503	0.179708631	0.303631393	0.166928645	0.220334606	0.232407352	0.298150825	0.055177694	0.197847535	0.53590462	0.186326399	0.113979812	0.091648965	0.190328801	0.062382948	0.14175146	0.068059128	0.115320747	0.246548252	0.052899935	0.159163062	0.284937541	0.087794635	0.115147352	0.217635353	0.248715146	0.166306465	0.248207863	0.314777605	0.488954314	0.277814122	0.282718157	0.1410912	0.243787345	0.342463492	0.291454086	0.264547537	0.122678477	0.49701408	0.529972748	0.164890801	0.168965968	0.173421806	0.265512722	0.173340509	0.125669278	0.232880845	0.071259631	0.247508569	0.212870074	0.084255378	0.145156955	0.271761773	0.074473554	0.250318381	0.068901747	0.058758008	0.080703261	0.065972425	0.071124222	0.097252213	0.066058512	0.055277777	0.122284743	0.0917266	0.12471933	0.140250952	0.115056091	0.133896389	0.138285508	0.095866003	0.147104013	0.103428575	0.098790606	0.169137918	0.09206035	0.047091425	0.213348139	0.090570449	0.15138552	0.122299353	0.2941222	1.494321225	0.157283153	0.125539151	0.184643337	0.161466416	0.125228762	0.209357486	0.367092737	0.169721941	0.076787606	0.139067577	0.071161711	0.104634529	0.006673582	0.413936121	0.39266106	0.246321064	0.383766848	0.301192643	0.170134935	0.122991452	0.332673828	0.637290772	0.401704926	0.203868542	0.302737675	0.441842842	0.546349786	0.214345715	0.339320291	0.365263878	0.116662972	0.366422254	0.433231576	0.436695046	0.724604457	0.229191514	0.219169407	0.47007839	0.632408271	0.307097304	0.377263621	0.333660205	0.396017576	0.204984972
PC(16:0_16:1)	5.153129299	10.50700967	3.177827449	9.034573472	4.425148716	9.622098501	4.565176148	7.479032864	8.352900982	8.404341535	15.48045332	7.601845179	5.787880567	3.282735476	6.604788943	9.703255118	4.067307863	18.0315315	4.408341974	14.16522755	15.38372601	2.394372304	2.511384835	2.537949994	7.145796302	1.693939248	6.482169783	5.601291402	1.199595688	3.227407344	2.223800901	6.079093725	3.261287536	5.905925283	4.187358258	2.501286867	4.721918432	2.515741548	10.24890836	3.354350036	1.831412088	2.469602431	3.694657968	3.424813589	5.288460362	7.178954109	6.618954684	4.838586639	3.72184776	8.047078041	8.993338561	3.305359071	18.70141806	4.010309316	2.877704386	5.518773335	3.599912089	2.595399922	4.135292795	3.780950501	2.497194601	2.798781535	7.429305384	2.264013928	2.848012546	10.86991811	4.584806224	5.974514308	2.870775068	5.371936355	7.009836458	2.592192178	4.82191334	5.938991418	7.623868078	7.624493976	9.17124147	4.462618032	3.608566552	7.038238848	7.234599647	5.978838267	11.08559363	2.186559978	5.249370181	5.717184099	5.473542574	12.45156151	4.850742043	4.059006155	3.941460475	4.864746648	3.921908898	3.565788643	5.552588594	5.242897112	8.818035576	6.04838803	10.62155627	8.881193114	5.957470151	8.504374364	6.764129646	7.759648232	17.93164126	4.307707702	14.81646579	5.220817832	2.92741068	11.20994946	5.1126973	5.392271334	5.670439379	5.90092764	7.998849807	9.882611152	3.887927074	3.326752997	5.03755848	13.06012463	7.098959882	6.62024467	7.175057235	9.020918842	4.456283847	6.569327639	5.559354912	6.039294535	7.029513342	16.10030573	4.979292172	3.669954182	7.463554667	12.76715581	4.29622725	8.097085741	6.181061372	30.12761234	6.890363481	3.123385356	8.463205815	10.7244079	10.65081904	4.956000095	18.83927128	14.5955121	6.004606153	4.536694014	4.969766641	8.008744374	9.766113929	5.989551623	5.321351411	3.686749923	7.36724417
PC(16:0_18:1)	72.99393367	157.5480091	112.2787518	135.1224118	84.10664679	222.6088504	63.95199035	130.9308814	113.6984462	87.4596135	269.1582989	122.300456	98.80285265	113.9882617	88.05002743	125.5099442	70.99252839	174.8895772	66.91780028	135.4982478	86.27267401	66.64927944	66.69017617	40.99479814	104.3960554	60.21269221	90.62014449	82.1689135	43.09200734	71.46996984	61.11515255	106.0943384	65.36796762	71.74250707	99.48342482	51.92940785	128.7433937	113.1109287	121.1127953	58.95358138	42.89683581	78.95740786	67.92654887	58.80293893	56.93952551	89.62527704	111.4276494	83.16611032	84.63903541	157.4923516	171.1037581	61.20512049	181.3635451	66.74673942	84.77096335	60.86776054	99.60283622	56.59084221	102.8682239	96.89967471	49.40166495	87.01207784	106.5749552	66.26355734	53.66104672	201.4147188	148.8011061	110.0962747	70.36704641	128.550195	149.953421	63.87501615	70.29878613	145.1515757	160.8829931	194.6306215	152.8009458	104.8474351	82.98614703	98.8015451	141.9962318	142.1017161	122.5350042	68.6884517	99.38035185	101.1651372	89.39882702	133.1418437	57.47146123	79.56180906	72.55884243	117.7649548	60.64073601	64.19747032	90.54744849	101.472678	113.4818638	115.3111638	115.3590879	109.5364711	109.7969709	94.86158006	117.9001321	110.4565731	79.16513861	80.43513383	113.7621948	89.04811665	85.05610024	162.8500715	235.2202207	104.7079478	107.4020679	225.1664619	136.2495127	136.5112993	96.00215721	145.4241194	92.98571594	149.442777	227.9054937	105.2753207	162.1514973	143.5034495	168.0094907	184.7933914	127.6540221	108.7149093	146.2038422	321.9869865	149.8765801	135.5328814	159.3197318	290.0561045	146.5820216	100.2465788	127.3482981	278.829458	134.0323439	86.32150205	124.5307004	149.2267125	155.0573311	120.0853407	230.6918771	147.6954628	168.118785	53.5519307	109.7461444	110.8817362	159.1530114	90.33667186	116.7720329	90.02864024	128.646344
PC(16:0_18:2)	88.49047605	125.1349963	218.5807603	131.5514274	185.6566335	248.309188	95.93106193	174.08341	160.2364706	71.03329956	308.8848512	119.2153903	127.8907736	93.80450203	130.1084254	210.4639778	112.422693	178.3602733	89.20074576	167.5684286	160.9373157	110.0192718	114.4931709	168.7072252	107.7400111	79.70213456	151.1021854	108.3212956	117.9813912	78.61625189	87.91400961	132.5708246	74.28853875	147.430097	137.4677104	91.34776693	141.9701129	167.041656	157.1916547	94.18832449	104.002671	97.75806145	102.247208	116.5395687	78.76835936	102.9163818	101.5885886	96.48135367	125.6655198	164.5676765	203.5736067	70.44733166	127.4619952	89.88850019	89.16846295	92.93353783	180.4684711	81.12885068	164.1311872	98.95840998	103.9371022	138.5733317	96.90549812	92.64291894	88.62215646	192.3746766	178.6138284	146.770135	158.3062778	196.2467778	170.9033262	146.0477235	153.4829455	208.6848872	190.0598159	266.7364704	174.0711257	126.3589869	141.3375366	128.4431372	165.6639971	236.5836432	172.4652229	185.9148791	146.5920315	189.0256112	192.5263598	201.8978203	145.8231793	216.5805286	119.03995	280.3215248	106.321999	149.406642	207.071001	194.7485188	204.9493258	265.0597853	274.68296	214.012075	190.290778	214.0255135	254.3404202	185.6277367	214.1434235	154.4246974	221.8181183	157.299187	136.8366603	213.5787293	307.9972847	153.8747376	125.8648239	286.2382526	172.9629908	136.1118232	134.9227657	177.7125587	148.127508	156.4183435	309.6048655	87.09586666	195.9932626	212.215637	283.7134441	225.1750018	167.6799364	186.6056027	191.7058764	442.3046728	221.2227789	236.7702143	204.1932547	415.3281859	149.0073223	157.4533641	203.9291775	295.562922	213.7047068	127.985805	222.8672965	195.2026314	162.6717401	122.9558072	261.8465905	169.3583089	175.4829453	166.6082664	109.3194639	114.3918338	184.8279178	114.1508617	201.6083086	107.9830439	209.8110691
PC(18:0_18:1)	8.930189506	17.26902496	16.19590771	22.70204165	12.81691939	22.57023461	11.33332193	14.44627089	17.13503657	9.96116947	44.98176148	13.42568091	14.44090078	10.62086942	8.997150918	21.99565984	5.481656893	30.97354681	11.08543801	20.46280047	21.40632618	7.671081375	10.00450346	7.424421578	12.76188143	9.659955407	21.06420578	15.56270927	7.515284912	10.92497743	11.30900014	15.70011632	12.72064618	16.99954541	12.9848735	8.149886225	17.87358658	16.61867682	22.87577798	7.437526551	7.367872087	9.46281091	10.51112357	11.8734572	10.60111585	14.68598245	13.48555505	13.25940603	23.17246258	42.38189036	44.37387066	12.24789814	24.17728721	18.63989922	11.38354803	10.3152017	17.65626878	6.232762659	15.68915136	13.24781234	10.07162771	13.65428986	15.52511935	12.38017178	8.457733411	33.28658569	15.67593364	17.01867706	7.727437045	18.76738771	16.64074363	7.219290325	7.95851234	10.99884686	15.10869857	27.80126372	16.65895096	11.76621381	8.296208863	10.74937837	17.92694905	14.04075729	21.14398301	17.42093869	23.82005939	22.34161259	19.90554185	41.15405017	18.12248101	15.72433341	16.37336197	27.71814675	14.26285213	14.87148278	18.48938985	20.31607966	14.56163149	19.94367636	19.34581285	20.30450508	16.22946253	20.6635115	22.80720098	21.08762715	13.3593136	18.46412272	27.03908493	23.6435341	20.93441726	22.76205667	61.33573045	17.22627248	20.43906844	67.16824657	14.32615894	27.51024373	15.18732024	43.58310354	25.0212565	27.41083389	82.44038033	25.6845187	17.66534355	23.00669158	38.20643079	16.13186968	28.60319633	24.72835335	24.13405531	97.88385139	34.91307094	37.95429325	34.23397489	90.66908121	30.33065209	23.89690598	14.0497803	62.93067052	18.13238933	9.247216202	23.85649966	30.08484674	31.90362124	22.15439162	20.14959085	20.38058029	15.41561745	18.57792277	8.161136398	21.71869358	37.5098742	18.00516605	17.94372077	32.6951196	12.34754949
PC(18:0_18:2)	29.99826395	45.55675966	99.17797713	56.50591282	87.58580069	85.09553686	37.51486335	50.70025824	68.17148766	30.25959653	134.8423345	40.85163265	56.90185627	28.93452649	41.53674794	85.31742085	20.77730518	71.01026833	40.87656567	56.11758442	92.6128397	36.21651219	41.73744964	47.96426249	36.54295181	33.96333025	75.72277943	53.41637116	54.48214275	35.98586835	40.8347076	50.88267532	33.45297533	74.86121141	44.87621607	35.64554482	51.23612405	55.53474255	66.53790443	33.92338819	44.86465143	35.8912963	40.98082035	58.19780139	37.16812602	39.25421052	47.67527152	43.12589196	66.73461338	89.70795303	109.3881893	36.23252804	43.81411152	55.57592368	36.25800982	29.35879202	87.5867048	35.35757725	63.03415874	35.71468015	42.64112245	55.52911261	34.98820703	44.26142573	40.2875096	70.03308025	80.57204794	52.44483821	33.51307002	74.59866338	54.554348	53.81827853	61.58471128	79.29804117	65.05559767	77.64524728	43.93425376	36.47342094	48.28793276	40.43317248	49.46404417	70.77243269	79.19597429	104.7406458	77.33769585	95.82164493	94.75655187	123.1078844	53.89560795	67.38679878	60.73580372	143.6837677	59.27447868	75.57696011	103.1649147	98.62659393	79.25645092	110.4798441	121.9543024	106.843356	82.30240199	111.5450886	120.9649225	86.51614912	64.61348368	87.00836065	105.1474137	85.78591161	76.80481798	77.29113976	115.6912842	65.65928914	71.03343194	128.8532023	50.61816708	47.17238678	51.10883229	83.25627546	85.35222278	57.34354208	146.6102177	47.16842272	66.00756976	72.55834425	137.0404934	60.90309397	89.67078937	97.0994318	70.95041171	196.3211813	87.59715739	125.9991498	82.66087678	189.9056179	60.07122124	83.29982326	86.37778975	142.2159453	70.35700838	51.22746388	79.89495449	100.7343292	89.19803916	62.42475759	92.27244636	64.16074924	49.34515266	72.43937135	49.82860602	62.27831414	105.3175874	58.20253247	77.42670532	85.91271042	48.88553971
PC(18:1_18:2)	12.99880053	34.42144946	23.33259197	34.9606778	29.35634992	42.713517	20.27288973	28.604636	42.22881433	9.450561168	55.68433952	20.82862524	28.57098059	24.19270621	34.21964283	70.64901812	17.36564751	32.96903759	28.44992321	47.95814645	26.97050362	15.59985663	14.00604261	20.14281588	28.91371461	23.45934192	38.95507408	30.47147477	22.13878551	16.38546993	18.84068352	36.91789223	19.28055349	52.20857287	35.49650703	14.81785661	37.68590767	37.48501418	34.43887185	18.26718563	15.5749792	18.90529975	23.11119605	12.48142963	21.8818642	31.11077391	26.59184005	43.92887406	22.58809123	33.88712784	45.74974675	23.61135482	29.55763303	26.31178614	21.37814391	19.8227369	36.94194745	18.9458822	34.81864646	28.38350574	24.82074738	21.87601458	23.41297426	28.39093864	20.52965805	26.920304	25.03572721	28.77662193	20.54278319	39.86019942	25.64997282	31.08429773	28.73632709	32.50515653	34.96605156	24.40852856	36.41153943	19.51563003	25.8317932	24.22403422	44.21357846	26.14307198	46.04587245	39.01688105	33.96199908	32.3467775	45.34192545	67.81122734	36.23686348	34.63180906	29.96207367	52.60797794	25.13172896	27.27209816	29.02910547	39.43945758	40.74367203	57.51487072	48.54991362	34.37167394	49.12132039	49.14784374	36.24332126	57.48425998	28.89137587	38.49659473	73.33045913	39.03749429	28.72144279	42.03549096	42.01438531	36.93188046	26.18800993	57.65414246	47.71607811	21.67721175	28.43809818	32.39492032	36.07249762	39.17190194	77.52502068	20.74195959	19.54652796	33.73213719	65.81107932	45.38038607	25.98620328	48.98139357	33.39429973	77.7057943	31.54966435	39.26080687	33.64339118	72.48820452	28.31098433	50.37309445	42.53257983	66.61838865	33.50589463	28.87692061	70.65046033	35.33673584	57.32835543	38.42804987	48.88093555	43.75669605	16.81485378	31.75135253	48.70328085	37.01675628	56.56011999	41.20465795	66.19597934	44.63067723	52.74780003
PC(16:0_20:4)	35.68454365	83.73811319	70.01284533	56.89411664	47.77571977	137.4928558	67.53557701	55.94968287	63.9702842	26.9881586	117.6332535	38.96836289	69.21783745	99.28665541	76.3667331	103.9576788	59.4367138	61.32618389	46.23938304	64.60751217	40.33667388	89.59808006	55.9434569	62.75156719	95.06372175	66.88433723	68.74322513	72.54989958	31.1353058	56.05094995	47.04537201	69.33637878	29.17886112	53.5794881	66.27994275	44.24786975	88.15737835	65.03710623	51.69997632	61.67262664	58.08735956	73.65792215	40.1534218	43.61445331	49.3658407	46.07820009	70.326085	35.72090226	23.84789924	60.87442766	74.80533633	43.46598194	68.30888963	30.86850736	71.86117085	26.41096152	76.0783827	65.90923927	76.84368046	55.93207138	63.93685164	84.23255148	106.3449741	67.8379256	55.21239859	70.48308596	75.04890551	73.81135128	64.40468647	90.27445903	99.42965096	80.7165078	73.60948938	81.43165653	93.22254026	130.4718482	103.4205166	64.69572233	64.12475861	57.0860916	77.54292073	125.7812594	65.40310347	67.86977052	70.05924048	84.98281245	88.12881514	93.03828403	79.82784522	76.88251501	60.093252	84.09533863	56.06320732	52.04725589	65.61693118	80.20301625	100.3230698	84.33975352	90.66969491	86.08292083	83.1949934	81.62310181	74.6214951	77.94400285	82.30012184	75.2849604	106.3994151	63.49129286	63.53592714	52.65646134	143.9173149	55.71899689	41.31392415	95.2478453	68.30988243	55.74229747	63.73985619	104.2055427	52.42557019	48.2379846	109.7276938	58.64858237	68.53374383	71.78249306	68.1978044	133.2517931	51.88608964	62.76658902	73.64681633	95.01513225	54.6396122	72.21026314	53.38799742	93.61774876	69.78699482	59.4496396	101.8969735	139.4021653	87.26057437	84.78339347	111.8103463	47.3880323	58.29406424	111.0075607	107.9254301	87.02489987	111.4335003	62.47162859	99.09799875	71.32058238	100.4617426	53.24728074	163.9689099	67.7474316	97.92795291
PC(16:0_20:5)	2.183280886	3.043655036	4.875897353	3.628264031	1.070542216	7.67842341	2.99757576	2.254059485	4.663626428	0.488273131	2.73045695	1.337245281	2.47101035	2.402699691	2.833000702	9.070411032	2.528051153	3.87474502	2.936709274	5.687705598	2.065071903	2.665860198	2.690932945	3.475426912	4.503436642	2.591665384	7.930415461	4.631262628	0.928216169	1.865792149	4.280788206	7.15670796	3.167154299	2.58943815	2.774459306	2.181219102	8.550993797	9.987236706	3.388625846	1.312534043	3.078475715	3.375012635	1.30406317	1.572159886	1.605520182	4.352097006	4.937238719	2.00110191	0.969698457	9.149181383	4.641813481	2.720962856	5.047823223	12.23846372	2.847757302	7.682091835	3.844208181	3.299372089	2.053570864	3.742563268	2.474921465	3.039308222	5.668424313	5.504422727	2.763965577	3.263274133	6.088950907	3.077109147	2.433790458	3.662157637	6.064121862	5.118432099	3.902317617	2.667282787	5.510437436	2.990946814	6.149776609	3.850577971	3.005725201	3.776669543	11.77117466	3.60000543	1.631670638	2.90983765	4.778671382	9.46015635	7.415317911	9.111648208	5.030843577	6.298900491	4.368009762	8.604955706	8.562863716	5.974550385	21.0957255	5.431971821	7.393873481	5.899336333	4.448457995	8.765449935	6.739164754	6.538339625	4.424388398	4.853636415	6.719087977	3.381325425	6.146340966	8.483542243	9.977367681	6.497265201	4.534988186	18.65533439	2.330606976	5.22925901	12.91519943	3.361579666	3.081539667	3.70101134	11.42231791	6.7270141	7.521422238	8.022174343	4.143870796	2.848235668	2.590967673	75.25479806	25.20215913	4.701230348	29.41015496	23.46321967	16.97764603	6.118707175	13.45868909	18.48732617	10.68761864	2.463493101	5.778188918	9.572374758	6.301003938	2.465829772	8.344507305	3.885335918	5.359296973	6.553804441	6.058361114	5.999103755	2.311300963	4.304339625	4.940081266	3.835276886	9.356666395	4.945539268	7.629935847	4.207982125	4.268402712
PC(18:0_20:4)	15.19928562	43.30793895	40.98304759	28.00562713	26.31984842	65.44878706	22.87112613	23.17228881	29.49551125	15.63303285	55.44694583	15.26008403	36.18678384	47.94269215	30.62365029	44.84068488	18.30608229	22.92892957	26.05114383	19.06941162	21.84808241	39.11711167	26.75631277	17.14993214	42.35026877	36.65532912	32.96174472	38.02901477	16.43900032	28.71628744	20.90603361	28.96043861	13.32811703	25.78520682	24.64046401	20.5257035	36.65774499	20.32582206	17.17828936	29.31283846	28.24112538	36.0944645	19.56037902	28.44597185	25.89530225	17.25760657	36.76247315	17.64935714	12.72675649	29.27510297	43.43210354	26.65393774	27.62705447	21.45445226	34.3543744	10.87978706	44.54717649	35.31611995	34.79045581	21.1138709	33.99989751	45.04144711	51.61341619	43.99807331	31.97271155	26.63634348	37.88187487	29.30663638	24.95973598	42.75194991	40.52867064	38.50294176	35.90237833	40.49048208	37.38108544	58.49382636	39.36449307	27.08352241	29.08296127	25.61923196	30.07664397	54.27915395	35.66109889	41.09043423	28.83739567	48.84745851	48.23808453	55.34041541	29.01839279	37.12083612	34.20747671	42.75882263	36.73824705	27.12106936	34.25498819	44.47313521	37.9375199	37.82839045	41.64336866	41.61326938	39.11430294	40.1160573	34.48901742	37.58140795	21.23703572	44.37096865	44.4928101	30.82181982	35.73834431	18.54468524	72.49920055	26.51652282	27.51444934	59.49775277	22.3412658	22.97139896	27.34962688	51.53830726	29.90760629	18.02141953	65.49940204	40.44595383	30.15965657	30.59124212	33.23843365	40.94611345	31.17524159	32.99084144	28.28286994	48.34888163	29.01424668	46.73565	27.66540029	49.62488987	26.74536565	31.70660341	41.05382932	52.2452191	29.47412136	40.69492384	48.69011126	22.63937822	30.04779742	63.40873256	40.64090256	30.49661508	46.65053697	29.09869811	42.08762464	41.58745908	57.19086343	28.54434966	68.79750012	57.81467137	35.49901621
