metabolite_identification	26	31	47	44	14	41	9	36	43	12	34	4	24	48	27	39	38	42	20	66	68	40	63	61	46	56	69	74	67	72	64	71	78	79	83	70	45	18	1	84	62	SG	CE	IRA	CM	95	89	80	97	99	82	101	94	106	104	109	AA	RI	98	108	111	POS 12	DLMC 93	POS 8	POS 4	POS 13	POS 6	POS 2	POS 3	POS 9	127	136	130	132	POS 16	139	POS 14	POS 15	125	138	129	126	134	B	D	C	A	SC	NC	ST	EB	EM	MC	MM	AI	EA	SA 3	SA 5	SA 6	SA 13	SA 10	SA 12	SA 7	SA 11	SA 2	SA 9	SA 4	SA 8	SA 1	DA 40	DA 41	DA 39	DA 42	DA 44	DA 43	DA 24	DA 26	DA 28	DA 25	DA 23	DA 20	DA 7	DA 2	DA 1	DA 10	DA 5	DA 3	DA 8	DA 4	DA 6	DA 9	DA 12	DA 11	DA 17	DA 14	RIA 2	RIA 1	DA 18	DA 21	NEG 5	NEG 6	NEG 16	NEG 12	NEG 19	NEG 35	NEG 20	NEG 28	NEG 22	NEG 46	NEG 37	NEG 21	NEG 26	NEG 29	NEG 32	NEG 30
PE(18:1_20:4)	1.838084494	0.360905375	2.05018692	1.722863604	0.673218737	1.3494595	0.91662674	1.050844669	1.561053806	1.552829582	1.184499553	4.169172034	1.165422449	2.922721168	1.696312074	0.840397156	0.479068565	1.361457399	0.360444819	0.702774715	0.946871807	0.57789995	0.715409457	0.606565752	0.628398406	2.268263542	0.949531274	1.195095354	0.769586435	0.239695664	0.467408655	0.624594081	2.262813535	1.103888988	1.312718122	1.394740241	0.924134772	0.838754899	1.930933579	1.203771193	0.212386635	1.527946466	1.780784507	1.215454802	1.143151766	1.828643474	0.406661669	1.128887212	0.670754427	0.737547255	1.375804729	3.814656105	0.941718939	1.688894313	1.119496633	0.866002485	0.939446876	1.138210598	1.425865969	1.222439003	1.826557992	2.798113679	1.06763121	0.746284527	3.23897547	0.846685306	1.377498131	1.769499555	0.791120118	1.196687497	4.046163067	1.592597459	2.40934255	0.941766093	1.003444618	1.167477903	2.739022877	0.823232661	1.519931245	1.615438354	2.875485252	0.948283409	0.375189131	5.127057458	0.964432125	1.170044785	1.01009798	0.75123999	0.466297774	0.959475411	0.650896952	0.464738018	0.890062514	0.563198219	0.448419523	0.459985426	0.918688022	0.805871014	1.365997067	1.540621639	0.822021398	1.255018542	0.95668185	2.240623046	1.04767469	1.788872453	0.830087455	1.847360864	1.016337884	3.21969086	2.084407935	0.505238346	1.889881549	2.099250076	3.220325152	3.113891032	3.008880783	4.201294054	1.586533988	2.317049036	3.208908873	0.946177228	1.14901559	1.637218996	1.084552936	1.112533589	4.904392927	5.682581393	2.929031804	0.919550078	0.938457632	0.942888969	1.189516519	3.636214393	5.294943588	3.69259466	0.963343942	3.852486907	2.868604719	1.239224728	0.778776437	1.017414853	1.371796768	1.162395764	1.545280837	0.72862727	1.464217301	1.665731532	0.424717575	1.073084425	1.701434192	1.542393403	0.987105458	2.676896253	1.620808658
PE(38:6)	0.56636147	0.076497212	0.971218218	0.587379986	0.033089321	0.750065017	0.368481044	0.486523038	0.488482756	0.138870876	0.234709509	1.383015516	0.815851507	1.086262523	0.728855504	0.436598278	0.133671037	0.597006265	0.154306842	0.289856833	0.366796997	0.072164403	0.411456864	0.146703294	0.181794521	0.26183267	0.105522086	0.300253334	0.315071566	0.02809888	0.202064382	0.154089944	0.427984694	0.417180521	0.599252396	0.331357613	0.479477321	0.527381413	0.697397317	0.395969859	0.050608011	0.291060229	0.816568222	0.363850283	0.351715389	0.705576571	0.31038594	0.132305239	0.416158873	0.345306486	0.375610628	1.241956514	0.449461778	0.833000548	0.500252905	0.267716656	0.131286291	0.439546276	0.329138623	0.241547445	0.686216724	0.668796658	0.149050691	0.389646532	0.547009831	0.218083603	0.493284975	0.338531548	0.174479315	0.14757705	1.077904581	0.490090764	0.952074201	0.458137982	0.881707148	0.241948904	0.919658768	0.562517923	0.496074131	0.764923637	0.760264017	0.402170541	0.132055321	1.455052741	0.232924978	0.119348118	0.111521573	0.05599534	0.03164932	0.120547766	0.110453493	0.039052527	0.222345708	0.018174715	0.017211363	0.032119021	0.161955733	0.06060626	0.236502812	0.205300301	0.151804873	0.263042406	0.123239542	0.400050223	0.230110131	0.516425055	0.156889517	0.274939344	0.230200164	0.620356066	0.502083056	0.063053321	0.383377559	0.4817419	1.294388322	0.885208811	0.802994592	0.867489905	0.618996085	0.42100043	0.604455691	0.375078703	0.106310877	0.387572555	0.164156202	0.108431771	0.831587595	1.61909888	1.057163223	0.260845111	0.111477421	0.130879464	0.251744085	0.94083912	1.374772986	0.874126028	0.572638675	0.488516307	0.343666838	0.122001351	0.315031584	0.139735145	0.970437198	0.02642914	0.624975466	0.177557543	0.265662364	0.431870044	0.010268577	0.185532994	0.517762561	0.659852288	0.253864301	0.807403052	0.374221189
PE(16:0_22:6)	5.033008021	0.813503014	8.2221294	4.97874322	0.554465846	7.007636575	3.355576222	3.99464236	4.326190547	1.28866607	2.357717682	12.98782432	7.221691424	10.53034284	6.084365515	3.538116678	1.322049966	5.60259445	1.391158097	2.431767437	3.227113664	0.882176498	3.603817121	1.345040464	1.843710666	2.41702304	1.049001316	2.83166949	2.82991085	0.431124666	1.973090026	1.617507154	3.998705858	3.721499897	5.378525485	3.223214298	4.830644147	4.884363118	7.068455267	4.168802584	0.790210219	3.265800143	8.790898465	3.790758371	3.644256696	7.746790752	3.117642138	1.825020046	4.329840692	3.925157407	4.11549928	17.10296593	5.102986077	9.693602747	6.382208334	2.942302974	2.013808023	5.27173424	3.774560966	2.590530716	7.440804203	6.025609216	2.110846434	4.18477827	8.936055621	2.670097	5.583778892	4.259931782	1.892075166	2.017642381	10.13537745	4.702498822	8.737576581	3.629189139	9.150226156	1.826653375	10.02843188	5.74326109	4.835598211	8.973357861	8.25439644	3.779744548	0.956806971	13.18612213	2.152504925	1.274510303	1.293247407	1.370298236	0.896834179	1.874067651	1.820833709	0.815753369	3.029659187	0.621014235	0.45549659	0.826888566	2.217090444	1.202745617	3.012784641	2.365230175	2.265327471	3.562130897	1.955880863	4.62302746	2.84866696	7.05928201	2.685506177	3.940481895	3.189475484	7.030071917	5.949911942	1.473173913	3.607042571	5.178749897	17.09562823	12.71038245	16.55165163	13.14039524	5.662742493	5.748088381	8.73414757	3.847440164	1.350744335	3.533327405	1.796065928	1.166576578	9.384328724	19.61584439	12.73686864	2.941786404	1.61676043	1.697842141	2.514498391	8.831838127	30.57069965	7.563487402	4.41759241	7.333881929	15.43312928	1.51709481	2.933116363	2.04618774	13.94323641	0.921217384	6.183850521	2.687392633	2.767074818	4.592211421	0.423415924	2.207225159	6.554480685	6.585760115	2.993327787	7.57333887	3.707881347
PE(18:0_22:6)	4.279937354	0.764224674	5.976260331	2.79026376	0.517527223	6.047683666	1.851988644	3.175726141	3.684085492	1.020073916	2.642737845	7.269871981	3.984102377	5.468007537	4.398984116	3.469209957	1.104471454	3.249142572	0.711591191	1.929730079	2.396166032	1.012773853	3.59229625	1.403705049	1.857173698	1.516704789	0.809020497	2.020769335	2.519768569	0.385552563	1.533375765	1.262677192	2.585493862	2.584980684	4.281634828	2.597051248	3.031773097	4.127884153	5.099486452	3.986553239	0.861765298	2.119748803	5.681930753	2.015179751	1.850144262	5.668724616	2.773511137	1.345276437	4.0566259	2.913298708	2.437575624	8.854688492	3.47484306	7.380613135	4.093490261	1.998431414	1.139636012	4.105110547	2.781193849	1.560498382	4.797108889	3.910648779	1.916045828	2.298791762	3.874442186	2.085262445	4.599420763	2.25996216	1.259397388	1.177853306	6.3377197	1.954956665	3.854691583	1.915561909	7.222026004	0.947207987	4.581285274	2.851318274	2.487124924	4.500326519	4.741450351	2.202404724	0.468619983	6.587944224	1.805790239	1.31976696	1.073273888	0.68866265	0.860564033	1.062099393	1.098382749	1.269216516	2.732386964	0.894198002	0.727594313	0.919418256	1.380738146	0.699734871	1.768428232	1.713254618	1.915120697	1.417883173	1.081486429	2.112597547	2.298833714	3.051806519	2.322529888	1.481029986	2.064513001	3.866641404	4.900538326	0.955013646	2.436018237	4.212842396	8.870359222	7.326382344	6.538532512	4.660778915	4.510315411	2.879133929	3.031069463	2.795164633	1.562980849	3.19595408	1.774608415	1.281727617	5.057453343	12.21427066	7.48327195	1.779025121	1.78800403	1.363798904	2.059773126	5.009017952	10.27426753	3.874435706	3.217987972	3.020021432	5.924838181	1.312873027	2.324327253	1.332777271	6.028429873	0.582870824	3.923521072	1.617326295	2.039070957	3.314713111	0.669121899	1.787362131	2.227223607	2.631770408	1.353034471	3.423609455	2.491024128
PE(40:7)	0.477299312	0.119215672	0.508748727	0.328527847	0.176183644	0.390739771	0.255261053	0.274590278	0.340926209	0.185476211	0.180133843	0.663892209	0.333264489	0.582842065	0.393370045	0.309620071	0.147737513	0.251121426	0.09276504	0.239059439	0.346990723	0.123833119	0.230102813	0.15821181	0.143826318	0.233304515	0.15934424	0.157019811	0.274506691	0.054751183	0.166752822	0.161696824	0.336561065	0.277490455	0.271372983	0.217720376	0.16152203	0.23025238	0.294200185	0.202139304	0.024882685	0.080641279	0.080518314	0.062798185	0.058430554	0.095056169	0.039939363	0.043728621	0.024301376	0.037907603	0.031820768	0.13435107	0.120882885	0.105840366	0.049880945	0.079518269	0.054556866	0.065532391	0.109887354	0.060855346	0.072415522	0.322319265	0.018828588	0.074918591	0.065499135	0.022666496	0.077066837	0.063609673	0.131541611	0.042928246	0.173401745	0.055015642	0.115286391	0.040599442	0.078619409	0.030130165	0.119440533	0.04359966	0.056837641	0.065017722	0.103944156	0.03772981	0.006931058	0.54681359	0.151503113	0.151805328	0.115586531	0.004245456	0.009169085	0.01182937	0.021091349	0.013139306	0.00679907	0.010479971	0.013304678	0.001686666	0.020100191	0.011428996	0.03423653	0.006875545	0.021212082	0.024469355	0.01789578	0.03159996	0.025618569	0.045164874	0.009497767	0.029271557	0.035311264	0.105159996	0.084142446	0.035071785	0.101143635	0.183617728	0.088989591	0.094198647	0.077798953	0.137915647	0.067833129	0.040251515	0.104274201	0.292665753	0.17375727	0.255096231	0.237904666	0.211635989	0.28703901	0.655125097	0.318278487	0.145357586	0.262970034	0.08576403	0.247863326	0.193787396	0.167986419	0.16057674	0.043976113	0.114218832	0.025269556	0.127106969	0.146364658	0.017474114	0.065412118	0.017071636	0.073765686	0.011632429	0.045564571	0.08794371	0.005575888	0.01416128	0.063062816	0.038263118	0.020141238	0.113377741	0.034669468
PE(P-16:0_18:1)	0.619959979	0.205464619	0.925327306	0.515266834	0.769029992	0.317829983	0.175492351	0.303723956	0.493028906	1.443654583	0.6030845	0.191750737	0.312144894	0.952865847	0.358199401	0.28101875	0.209441952	0.458446149	0.169931226	0.188287886	0.321257943	0.572533436	0.250903495	0.151673918	0.204216163	1.058095513	0.199972778	0.590028033	0.221600797	0.645034139	0.232161358	0.294374107	0.5661778	0.35342056	0.592292973	0.281186746	0.379880985	0.179196674	0.643239143	0.833644549	0.206397582	0.492573039	0.640413881	0.199149067	0.390367943	0.28790362	0.170032454	0.370227265	0.209177365	0.246567013	0.257126953	0.306182157	0.20725605	0.22378827	0.191786365	0.226977583	0.294427026	0.2895993	0.365731965	0.421588781	0.182461365	0.208291425	0.9821605	0.129787779	1.501916053	0.280920432	0.203626854	0.476831496	0.264250577	0.39186831	0.631588502	0.803006389	0.561805366	0.174616062	0.253176328	0.367375338	0.24626056	0.297865057	0.380879503	0.194157667	0.415608538	0.334655023	0.246732757	1.229050542	0.778505905	0.623674876	0.910388179	0.634015663	0.66856691	0.470749906	0.517926456	0.407659043	0.423231312	0.640426843	0.500379047	0.270717608	0.895680914	0.648781963	0.461437427	0.838353018	0.519582473	1.017834663	0.90948971	0.923859892	0.418635519	0.802066585	0.738501809	1.097892367	0.608310224	2.223127449	0.342730916	0.514456443	0.327759504	0.512355074	1.846508003	0.694861132	2.130646434	0.701750865	0.415643072	3.51614645	0.869639246	0.490468044	0.972008324	0.369789592	1.159291543	0.573212104	0.729849965	3.075198875	0.395327838	0.238306481	1.756294721	0.258161234	1.415143884	0.560171821	3.729997698	0.349310118	0.252234831	1.002089422	0.440307712	0.535226817	0.225059738	0.241872549	0.681244811	0.380707524	0.236832097	0.572379804	0.942825873	0.394591254	0.71329996	0.337014383	0.301073508	0.414983782	0.525380849	0.325788929	0.89632326
PE(P-16:0_18:2)	0.822181829	0.269641303	0.527056428	0.517285482	1.833131767	0.162092477	0.270865584	0.210420714	1.037286166	1.697461838	1.088614141	0.169693153	0.420210911	0.65603985	0.2150745	0.188019401	0.365701002	0.484023528	0.15414156	0.115886693	0.56095097	0.812397216	0.394321192	0.107701528	0.260277482	1.820310517	0.172262037	0.42013708	0.416801524	1.060766972	0.176362819	0.228657807	0.67103918	0.382622852	0.215717161	0.198211702	0.162188387	0.183212933	0.547595662	1.025656941	0.260816006	0.453905131	0.584192727	0.428418565	0.653715266	0.182775484	0.147772127	0.391333193	0.1858799	0.183229581	0.252640016	0.166798318	0.277006878	0.407296255	0.10923905	0.388134952	0.415321843	0.07148232	0.359010688	0.681866167	0.066914403	0.134406832	1.906550845	0.114112462	2.474758301	0.216666798	0.075115657	0.850829076	0.134856713	0.383910135	0.260617713	0.475918193	0.130967083	0.175712459	0.264817754	0.635692623	0.102889415	0.410325616	0.718648432	0.130525803	0.228424932	0.241695343	0.354063973	2.140441472	1.213890321	1.544078649	2.146806265	1.706526429	1.155780326	0.840174198	0.991638377	0.643481986	0.799262532	0.949703697	1.291062454	0.435714025	1.891219466	1.06369291	0.659718884	2.010534762	0.950692514	2.812677948	1.589959874	2.350948022	1.029468646	1.712886033	1.566198669	2.179198709	1.933873565	1.304715628	0.274238302	0.285166882	0.239238323	0.24281472	0.650175585	0.29203778	0.92080306	0.347089173	0.182194669	1.606593272	0.606892751	0.235275566	1.564126395	0.628400638	0.639143498	0.495194664	2.593618821	1.627972643	0.358910131	0.383407546	0.742179714	0.40880165	1.017310843	0.176059251	1.923816502	0.175724505	0.257323119	0.79374886	0.327795152	0.644377653	0.270442015	0.566394766	0.959557934	0.54533835	0.202006452	0.980016753	1.054949829	0.617847208	0.901581266	0.227909107	0.361349405	0.571817776	0.866760703	0.262002676	1.178481002
PE(P-18:0_18:1)	0.381464676	0.184111568	0.636721459	0.529981312	0.580267387	0.215957902	0.111470826	0.246633798	0.361100618	1.152069586	0.464900887	0.205407283	0.247690162	0.81583018	0.199376831	0.172338222	0.137372403	0.286118245	0.107124849	0.091634162	0.219887058	0.522433677	0.249946056	0.096247387	0.185398573	0.812737715	0.130859563	0.430496073	0.203513988	0.599447768	0.14268324	0.203188396	0.408979388	0.207138615	0.470421011	0.180414632	0.243084027	0.149893569	0.248261651	0.600764383	0.200933219	0.39841704	0.586205763	0.163944811	0.321677555	0.248463732	0.094337327	0.37229709	0.139555274	0.16920874	0.172831422	0.237780681	0.1831218	0.19198823	0.134907511	0.142181449	0.271209642	0.099628193	0.353681275	0.422566964	0.15343564	0.136272876	1.036391292	0.117744396	0.9479219	0.222958647	0.120455839	0.474185516	0.126422534	0.349960841	0.359588295	0.639711903	0.445990178	0.130799258	0.118073082	0.334665982	0.257354695	0.245848719	0.303344995	0.231016069	0.262597142	0.277333146	0.190199912	1.043827297	0.70749268	0.534747736	0.803694503	0.426065941	0.662473532	0.602611498	0.444147028	0.27527428	0.386746512	0.479936289	0.489890204	0.301482763	0.888000027	0.536418848	0.403486772	0.755244868	0.753120253	1.100562588	1.045219135	0.906391869	0.366803952	0.848560225	0.76248366	0.895928652	0.984834385	1.692119968	0.243885083	0.378320562	0.165380585	0.274394738	0.946507828	0.445578316	1.167988416	0.470075128	0.301075428	3.182911555	0.622201509	0.278571192	0.957928335	0.283545232	1.283993175	0.503789705	1.048903113	3.929469829	0.311541372	0.385565259	2.631912477	0.243535415	1.288129181	0.395254457	2.580081732	0.381719238	0.211024207	0.915585228	0.376958675	0.447483951	0.141091262	0.268295818	0.427136091	0.312430623	0.250779253	0.623765037	1.084534427	0.640856217	0.680642093	0.269457294	0.391506005	0.321919074	0.385916503	0.217504672	0.783573441
PE(P-18:0_18:2)	1.370432074	0.533522684	1.213857021	1.167486948	3.194074831	0.392816187	0.433960563	0.551890794	1.842291458	3.259674189	1.266448791	0.502939827	0.712991354	1.256552339	0.56215276	0.461878643	0.647740084	0.886653639	0.299639886	0.213031591	1.030275617	1.270006916	0.935543068	0.221086772	0.547295388	3.163971651	0.355397507	1.096383469	0.647302396	2.184584637	0.395819386	0.48956703	1.24035446	0.678850045	0.799307176	0.423662245	0.465223262	0.367234944	0.814207598	1.917322983	0.540087127	1.139768487	1.360226945	0.920935312	1.205347279	0.593852132	0.406121143	1.135119866	0.466118878	0.458177214	0.360213947	0.507777504	0.613339466	1.123554739	0.274892153	0.726894833	1.080188258	0.203397112	1.126478107	1.437855524	0.257768817	0.366810956	4.720397672	0.236185691	3.563895456	0.627995278	0.169250416	1.877053355	0.337027781	1.193430808	0.755237218	1.648747974	0.448933143	0.484969354	0.459856541	1.24518223	0.414606021	0.922891709	1.345481084	0.382195362	0.389919004	0.644745408	0.914645056	3.965991337	2.423182805	2.869811218	3.606246905	2.539016896	2.958043171	2.026253071	1.982071061	1.298321216	1.787762715	1.905805226	2.617197039	1.123445406	3.433337058	2.190981753	1.498083736	3.170081715	2.274337397	5.441793096	3.742435046	4.525462034	1.554533863	3.445431959	3.139752643	4.609406142	3.862505472	4.00457269	0.824759867	0.797153993	0.679397353	0.654093428	2.129699164	1.008889034	2.333834581	0.780046895	0.613316649	5.749318318	1.8154666	0.582482128	3.188092628	0.907085366	1.514549942	1.275366203	4.484722382	3.905532451	0.637643775	0.869743025	2.102623667	0.787545881	1.938660495	0.725826548	5.166032861	0.822713261	0.576055407	2.756349269	0.808118901	1.658796319	0.445094649	0.790348924	2.117471513	1.234504383	0.58164499	1.89354941	2.813676979	1.901990033	2.02822435	0.557591697	0.659197105	1.048309916	1.643708375	0.612852036	2.923084679
PE(P-16:0_20:4)	9.433420243	5.776270817	6.94426109	6.60618326	6.471736812	6.374499029	6.731980212	8.367596653	6.218737315	5.860596078	7.509256461	7.81820477	6.22763184	6.21171482	5.457688228	5.180456921	8.284946787	6.370531335	3.909698704	6.731857096	6.041560696	6.840098168	5.990562552	4.888635002	7.655016234	10.03426814	4.622696541	6.361079894	5.438470678	5.893805254	4.490759865	5.302540771	4.987817422	4.591305437	4.914402456	5.198937372	8.809815313	4.70685879	6.261868401	7.548237423	7.038518059	9.321706241	9.972309575	5.960549728	6.799214833	11.38709398	11.06552029	10.42144425	7.117455122	8.955231377	9.233870986	5.857388678	9.177888539	7.360962793	6.911811281	7.595096005	9.064857467	8.304818066	10.62169889	8.934064693	8.399018819	8.735172536	9.220763743	7.905052499	7.2161129	7.673177295	8.201884157	7.30484227	8.312849009	5.087873026	7.564400546	7.522888379	7.717977104	7.31086858	8.164742896	7.689019407	7.133712883	6.136964771	7.054360666	6.761751855	6.722939445	6.158203845	6.402393788	5.527153101	5.380192037	5.825175266	9.244827113	6.293313536	7.55128457	6.536191422	7.164297432	6.344092158	6.707652131	7.354096939	6.817220899	5.312124736	6.103289981	4.370763274	6.10226293	7.101898857	5.751732665	7.562318842	5.646425983	6.992985586	6.235353452	6.871069433	5.567652716	6.955744075	6.545058235	8.513158221	8.383016962	7.614907154	9.516514793	8.285366015	7.352519922	6.760427773	6.105188686	9.688997647	8.28227067	8.494160536	6.772772468	4.088668816	9.219606007	4.703040024	5.704528959	5.088790818	7.566948642	7.029011156	5.726901097	4.8985356	9.124895168	4.167138192	6.49338164	5.980423287	8.706305543	6.892111835	6.897182647	5.016669518	6.170216247	4.475344955	3.952797679	7.777892954	7.756549908	6.815077674	6.300430813	10.14181557	7.168486996	4.562081968	7.383594906	7.392343105	4.995137804	4.09252102	4.244813619	5.526124293	6.269272342
PE(P-16:0_20:5)	0.161258915	0.054631091	0.2074327	0.037204351	0.066830793	0.065736228	0.059873693	0.038917866	0.097588299	0.236169601	0.65363661	0.043283766	0.019395134	0.701872979	0.034609427	0.015323581	0.031446982	0.105355133	0.016140857	0.003542522	0.027497141	0.350761917	0.095881296	0.008779369	0.028806615	0.138326718	0.061568758	0.291120611	0.020956649	0.042112993	0.027561737	0.029625458	0.146994145	0.063775482	0.054435337	0.044697289	0.094843261	0.041311603	0.97554572	0.475642714	0.876327336	0.563143755	0.570697887	0.18413677	0.278518595	0.529390159	0.585145698	0.372230194	0.342402299	0.505438754	0.460043903	0.153616491	1.083179351	0.562961836	0.513827277	0.726575557	0.687205793	0.796598004	0.895836064	0.961002887	0.454925567	1.49010541	0.867875811	0.972423181	0.307529794	0.887467239	0.963101798	0.634426421	1.475439228	1.488787308	1.174796082	1.373136451	1.478252553	1.648891163	0.67179535	1.303950084	0.705605526	1.29299095	0.81582828	0.786207099	1.354588545	1.11606738	1.326906019	0.234987053	0.72238738	0.285569345	0.19785986	0.199815422	1.000360794	0.253506715	0.481255726	0.369647255	0.324704599	0.589545636	0.56226509	0.460340556	0.775374367	0.816536281	0.719364859	0.98122153	0.778378544	0.363860493	0.499107335	0.633235302	0.751477604	0.429552393	1.743588616	0.233103114	0.539929815	0.240961674	0.727245397	0.293195356	0.89639949	0.506447616	0.100931655	1.0477693	0.250576072	1.025764463	1.480340105	0.752131441	0.525120421	0.051154546	0.33754588	0.060480396	0.133859104	0.071730247	0.227319333	1.235558062	1.668578361	0.691413507	0.449109825	0.070296854	1.100909174	0.254793775	1.515265667	1.279923161	1.091228294	0.264856825	1.799693399	0.076363844	0.051170238	0.611617309	0.230558157	0.608601402	0.508618287	0.54775643	1.517478292	0.8935732	0.817979083	1.553459688	0.428994408	0.988000122	0.456891449	0.821618022	1.237252847
PE(P-20:0_18:2)	0.181301324	0.026123329	0.081480211	0.112990239	0.195262676	0.044040228	0.049928036	0.058316392	0.093975985	0.239828035	0.133114427	0.021965741	0.049427875	0.079904962	0.049467451	0.035881658	0.069122758	0.064273706	0.032427905	0.010549569	0.081794524	0.11700242	0.045992313	0.023820073	0.036926911	0.134329394	0.013107071	0.065064	0.051105318	0.135384872	0.031960849	0.033524502	0.063583509	0.063265748	0.065879125	0.098002984	0.025005184	0.026500948	0.041353091	0.111283525	0.021019328	0.064404988	0.033051642	0.070123293	0.050384714	0.05998187	0.01278498	0.080152954	0.042950819	0.040918199	0.032357103	0.037608947	0.028007288	0.113169328	0	0.021542514	0.052137534	0.004916162	0.079458236	0.129803818	0.021250653	0.012420551	0.214207944	0.017492674	0.375136025	0.030806853	0.00615839	0.165915452	0.010492457	0.072161931	0.041609174	0.128726186	0.053678048	0.030744571	0.021182765	0.072762129	0.032106169	0.053636732	0.131146299	0.058432374	0.021324456	0.055007529	0.087961842	0.253990447	0.142307979	0.163936791	0.366574109	0.158469631	0.268510655	0.130539368	0.08847455	0.066990444	0.113652335	0.115558181	0.199886452	0.097519071	0.224169124	0.209269453	0.131953654	0.20441955	0.227160263	0.451841135	0.345680611	0.358109315	0.132208037	0.318801665	0.207150633	0.363210912	0.269409861	0.26230995	0.025955856	0.075138948	0.03523521	0.00633408	0.046017716	0.040898062	0.045363513	0.135323035	0.035976537	0.444855577	0.195389982	0.010148588	0.133152803	0.074499718	0.087047347	0.100581471	0.226940196	0.295248666	0.041183185	0.030707875	0.044550409	0.057945905	0.173403666	0.016827782	0.315246505	0.071755916	0.030290908	0.318882592	0.102191493	0.09764317	0.026567337	0.080288947	0.146367729	0.051144375	0.046604277	0.140357721	0.195507661	0.11464219	0.176781186	0.046801899	0.085610776	0.111821622	0.154236489	0.030912985	0.20456055
PE(P-18:0_20:4)	12.18102819	3.822824469	4.496144866	6.81673583	2.846827792	2.627410498	1.772051268	3.221903343	4.839093602	8.324385333	5.540969486	1.266885757	2.961303725	4.792887075	3.511043612	2.798234712	2.268053473	2.75528626	2.089536541	1.386389269	3.21794892	8.927688466	7.314081563	1.910121833	3.519792675	6.96841861	1.479401835	1.714783935	3.067775705	1.951466001	2.459155022	1.554713364	5.391369882	2.635435952	3.053614112	2.88832891	0.944446129	2.789313824	1.888519835	8.943300657	4.522094357	5.101680703	6.989487856	3.294928258	4.114304293	4.339877264	2.070723056	3.772902574	2.353798877	3.289375104	2.210728158	2.138014776	3.505613366	3.08346305	1.931645529	2.326963057	3.583045449	1.144138632	4.5605455	3.226044061	2.35182151	3.113692438	13.3538675	1.756308979	3.717688582	3.550963361	1.008605333	5.15549914	0.657311499	3.882494639	2.222142731	3.52147326	2.900452064	1.994385786	2.63417574	4.21260641	2.864893414	3.652152698	4.291594065	3.657288925	3.105222217	3.892574734	2.76865437	9.003039672	5.99100407	5.94810252	10.25281742	4.402494566	6.386777579	9.757800892	6.449301099	4.406523545	3.594008337	5.892100338	6.636266877	2.622731456	8.366059018	5.23424166	4.006000603	7.673276112	6.429713989	10.23865292	9.655967596	7.522104066	5.804202928	7.293708713	8.78831734	8.871535273	11.05107517	5.995954433	1.400839499	3.73874674	0.716948019	0.939622929	1.979957332	1.664392049	3.026248022	2.470939309	2.247567591	10.08922503	2.467939129	2.124509915	17.88284596	4.355636832	3.891097715	4.368215849	10.60395652	5.298320237	3.094985316	1.702129242	1.626904721	3.561788772	3.727707982	1.435855197	5.623097346	2.438006731	2.169666017	3.114381492	2.457983046	3.921205394	3.438379045	2.809403881	5.757845668	5.046399497	1.886025571	8.315955767	15.03592203	4.908393958	5.194461684	5.164141159	1.604206564	2.727573678	4.61457973	3.333226479	7.521877414
PE(P-18:1_20:4)	3.331150662	1.117164799	1.991840275	2.074946865	1.484623554	0.71696973	0.584240387	1.057599157	1.871514055	3.092940248	4.583472348	0.944314852	1.101425191	2.673026424	1.38827401	0.924460313	0.810735819	1.998613485	0.862303835	0.416369676	1.282898989	3.872915187	2.045438385	0.620594034	1.382821752	4.599397847	0.735381863	1.03728829	0.962561249	1.269848637	1.072625948	0.736631184	2.020606488	1.381541055	1.733578892	1.086281422	0.621893715	1.104221343	1.143564376	3.096990832	1.99341585	1.983999511	2.473481426	1.248188565	2.424265357	2.038066231	0.674237939	1.394589495	1.047819185	1.107865653	1.03496735	1.02597688	1.050410786	0.851485656	0.976420303	0.899340321	1.368428004	0.734606651	1.483808416	1.480713728	0.642572493	1.137086656	3.838048845	1.260331041	2.786630552	1.250739179	0.546560237	1.897156541	0.652021058	1.575941588	0.945983055	1.311938031	1.003962121	0.813943242	1.229568779	2.404104322	1.044089778	1.639314689	1.450612945	1.079669519	1.360296938	1.782304161	1.050860914	4.856069504	3.867615645	3.56422411	4.143320406	2.582104389	2.874909927	3.368696102	3.616652546	2.170448024	2.205993119	3.639904864	2.482255506	1.371166895	4.038976586	2.803865548	2.969242271	3.844873041	3.711020795	4.770577397	5.176432297	5.449398222	3.27216478	4.080782769	4.606182223	3.857812713	3.965132928	4.904219718	1.237258459	1.249208999	0.683123329	0.532121748	0.875469514	1.045910936	0.922888142	1.644472365	0.661034955	5.657873277	1.572673739	0.913207294	6.416386196	2.007220391	1.158907254	1.77738953	6.388038538	3.241048215	1.168497608	1.055598584	2.236707035	1.44291439	1.435870929	0.953950647	3.816574676	0.872037665	0.982694059	2.172380107	2.187333909	2.286726639	1.276826979	1.856837135	3.446233678	2.89803185	0.901534497	4.100571194	5.20154289	2.137220055	3.299386828	2.37290875	1.138345719	1.337798931	2.459838549	1.16905816	4.170296867
