metabolite_identification	QC01	QC02	QC03	QC04	QC05	QC06	QC07	QC08	QC09	AS1	AS2	AS3	AS4	AS5	AS6	AS7	AS8	AS9	AS10	AS11	AS12	AS13	AS14	AS15	AS16	AS17	AS18	AS19	AS20	AS21	AS22	AS23	AS24	AS25	AS26	AS27	AS28	AS29	AS30	AS31	AS32	AS33	AS34	AS35	AS36	AS37	AS38	AS39	AS40	FU1	FU2	FU3	FU4	FU5	FU6	FU7	FU8	FU9	FU10	FU11	FU12	FU13	FU14	FU15	FU16	FU17	FU18	FU19	FU20	FU21	FU22	FU23	FU24	FU25	FU26	FU27	FU28	FU29	FU30	FU31	FU32	FU33	FU34	FU35	FU36	FU37	FU38	FU39	FU40
"7alpha,12alpha,26-Trihydroxy-5beta-cholestan-3-one"	89.97543487	56.45749131	67.26229988	69.5511433	76.27957782	70.48680697	72.33303178	79.22621511	68.55889415	73.17787481	96.79768373	24.6417354	83.93349701	70.74027274	68.43180959	133.0211836	117.6288942	56.47572555	63.0484705	41.23521941	75.13354361	62.49532043	66.27532077	97.66852841	56.43733749	99.7332652	53.00713126	31.53576023	85.61816755	27.85646233	69.21803729	77.74262391	65.38466183	48.39344046	85.58588607	53.0235727	61.52603747	136.7685226	68.49183167	66.32361234	48.81014098	92.47012438	73.71737615	83.21166488	70.18952717	71.42895961	73.41202961	93.08310968	55.38206436	62.37944004	91.56833851	33.74289096	72.4698604	77.33345489	77.0600166	156.9471012	95.76765089	50.67495232	61.50207655	43.72025894	85.7283188	91.67537481	48.90780564	105.2540814	56.56153969	121.2352903	44.186912	46.50983678	71.55435429	39.43861335	1.80085743	66.62791878	67.9457523	32.94150019	86.36255966	52.63057574	62.56288467	120.6792967	63.89061041	41.45912295	45.14750842	115.3853872	96.39508229	101.7348683	74.63056971	63.09663932	89.86758053	91.53041922	49.45456722
Lepadin D	9.066833731	8.679538608	7.895498331	9.004059744	8.325617577	8.72676878	8.758075341	9.116512577	10.04217938	7.44559962	10.12251294	4.60217315	7.196082149	5.075440951	8.659451373	11.17022596	6.639360417	7.402579307	5.738544662	5.537367657	5.379740672	5.492815286	6.307934264	8.261630479	5.740361982	5.420432144	6.014942341	5.679928621	12.72559454	3.928158111	5.208416185	9.493885437	8.74894125	7.876212578	8.789726018	6.855562623	8.424284183	9.917947293	5.66978469	12.99851059	4.289811324	5.759981211	7.446832952	6.971137985	3.898503963	8.057900116	8.032409887	7.881342146	5.172803846	8.80012069	10.43771309	6.8678634	9.468374675	8.805509746	8.04019536	8.738201157	7.462213877	8.325154473	6.198700578	5.707325537	6.01490458	7.898011147	7.021866457	8.083767119	5.107452376	8.874250843	5.822267366	6.075435186	7.682997516	5.304875311	1.049865298	6.826504624	7.484111897	5.720267326	7.361680529	5.508524963	5.831464183	8.847328671	4.919552713	27.05524724	5.605549205	7.757562095	9.427322584	7.893898935	6.657080754	8.862338775	8.669884595	9.50515766	5.139634337
Apigenin 7-sulfate	8.713345835	8.371857925	8.357687631	7.912611491	8.572068994	7.509416365	7.535159132	8.897118381	8.296372027	5.441825777	1.288500428	1.519355644	2.125457438	20.39639879	10.16462841	0.160283399	1.193661744	3.715544386	5.985141521	11.42636157	13.2860963	2.444138091	1.637859032	1.271972161	3.649447177	4.571755206	4.672858764	18.46826496	22.57764314	2.568309853	22.63053016	0.090290086	3.401678726	0.125865243	1.151056599	1.516757844	0.702124854	2.549178027	3.905211703	10.24644198	0.651605712	9.561000211	16.86333013	0.450842517	1.075832075	7.747637492	21.46524222	12.12912143	38.2145653	37.70267621	2.942562244	0.246208092	5.480204918	10.34887879	11.21926704	6.834139718	0.294723454	0.108578483	4.160075844	0.15930253	0.070527086	0.738414481	1.793243828	1.722487788	1.14E-09	0.140502073	0.351985077	8.856849173	0.308293503	0.080617175	1.14E-09	0.904543566	50.04439032	0.139329931	13.23913034	12.15846226	8.914636908	20.72911212	1.335456133	0.713860958	0.577193334	8.000754194	14.00893343	8.138245943	10.65139407	0.058997229	37.52734971	67.93282948	37.19722797
Avideoxycholic acid	94.84173928	98.4618992	99.46816221	99.30772877	94.72344627	99.36380992	99.24353168	97.04216373	97.32590627	2.185726108	284.6748634	660.3106134	6.457270432	11.52180395	0.311273294	38.67996573	109.5073978	71.41349583	157.7653769	20.19391772	958.4733736	0.845847689	1.542555283	0.626096692	3.206626723	265.2004983	4.860951229	0.5700759	89.55571469	93.44350073	15.47434374	8.42221173	0.678394538	82.64939219	3.099637986	39.64455206	1.093498807	0.636284234	1.023573029	15.75775048	98.84716136	105.5536918	6.2377509	14.42646944	31.49972185	56.7674139	87.77239519	53.97216415	194.6373326	19.03125455	301.4255743	675.6939533	575.3993277	5.046075157	5.425299326	285.8904804	29.21124119	145.8009422	106.6622972	60.30357596	468.3961522	23.26004564	3.929311092	1.965124686	250.9063934	300.1397298	3.870982531	4.160972686	22.86420974	63.98269021	0.964717743	56.8142709	2.668642476	22.17790079	11.43553125	62.26199226	3.04576828	2.138157037	1.632029696	11.02292849	327.7217613	29.3467198	45.49822931	16.87861998	235.1769289	8.031460314	18.53881093	154.6317392	72.80677403
Hipposterol	325.0554724	288.7978504	301.0445569	294.2441989	312.0423882	308.5590976	307.214765	312.4857698	308.2235418	432.2712933	588.5569029	83.96402375	389.9628684	362.154116	219.7463634	439.3922452	494.6750777	429.7405976	254.3600635	284.6153584	404.6443697	394.2304631	366.1649471	314.7713924	199.2544992	383.1063468	321.7522936	148.5014912	324.781571	173.3717492	278.2693758	307.1687003	299.6619959	196.9680696	325.0314616	232.1268679	263.2919184	578.4033951	341.1171341	235.2530453	356.3710426	431.6818459	263.4984024	289.4161781	303.7666417	418.1631982	396.4584809	437.5454463	226.4619042	388.9459027	605.1215041	113.975606	451.2587726	326.0953713	318.8312689	530.7193355	457.6509186	496.2165743	224.582398	276.3878231	398.4598797	440.935661	370.1778752	333.3589451	226.8290052	398.6472325	264.782759	221.1562547	381.5699193	196.9234463	3.727486634	286.7409945	307.9732362	174.8537558	336.4520117	282.9229981	297.1091953	570.1412989	339.5777373	220.7857639	382.4892621	458.9932	351.819582	331.2123871	348.6789135	382.9753453	452.6034306	454.0556807	258.9970999
"24-ethyl-5alpha-cholest-25-en-3alpha,12alpha,16alpha-triol"	491.0242189	386.5698616	418.7918102	413.2161672	447.5232434	432.0254574	428.2936352	443.9688112	419.3188193	586.267441	819.6465753	153.7311275	535.0081851	464.4777425	385.176025	695.7659874	523.6894332	502.8177464	382.4931906	376.4763998	666.9828371	456.5046171	554.1237986	420.8514439	294.3249776	597.5743794	378.0814971	258.8401725	422.7515093	241.8495708	332.4395693	398.549211	413.800645	316.8103918	450.3499041	404.1959109	366.4033713	700.2679016	446.8830191	396.0954423	527.9939062	559.7159919	370.1147735	334.3709507	452.7915595	545.2149903	492.2480525	500.3135939	337.0286823	534.7610686	911.3387665	225.30163	606.6170501	559.9705682	548.4002881	872.6392191	476.2942382	563.0775608	396.5689155	380.7191004	654.5244248	578.5428775	508.2636758	472.9228892	331.8653277	719.4974766	333.6514817	403.0174824	422.3450307	292.4773906	7.910716097	361.0863671	399.8492045	250.4724872	463.585291	484.1460115	411.2529125	639.3992974	422.1246335	307.4747514	527.9390165	690.5707401	531.7983621	432.4633467	520.9321114	493.9239862	597.7436912	557.6513152	353.9660536
(-)-Salvisyriacolide	60.38062071	65.54131311	64.91183792	64.69154315	65.09357278	69.23784763	63.60567738	62.72496301	62.67109269	16.12196465	20.58760267	17.22029764	27.19427148	31.20846121	10.37470487	22.52936224	26.59166447	48.61994932	28.36579864	26.41271834	30.24722369	20.89365612	29.16308542	12.83206491	15.37348665	22.13873424	12.07282121	21.05611802	22.71434321	27.22813526	13.69309904	22.49306365	17.67268229	11.62941256	17.25486121	26.33256399	16.69140479	11.73309616	11.5516804	380.0903635	16.56564271	15.32266785	80.94706227	7.842107637	38.27074085	28.31784173	149.13865	36.31748081	12.86824814	28.34496498	58.77114113	21.61980357	441.7642642	30.58494903	32.74376857	51.39100338	13.65523844	81.39166043	29.33361756	26.06164439	6.569026481	28.12825285	23.47872113	50.59629438	77.80347469	11.50687074	140.2707801	19.08882545	1022.76059	6.990315136	13.39470182	40.04027264	37.89198022	22.99596577	12.62678345	47.36224015	15.51884867	33.07025948	18.60761093	17.64909118	19.52679322	132.0662079	69.39565383	7.291796495	11.73055578	19.70717829	47.66127744	57.1653464	43.03956472
"3alpha,7alpha,12alpha-Trihydroxy-5alpha-cholan-24-al"	238.4391902	273.0036024	246.1980525	228.4614511	258.4777847	262.6723029	252.6912108	228.6975033	240.9124062	193.7659696	149.478368	493.4198613	504.9210568	1693.632147	100.4056638	16.93588576	32.0819173	483.7712366	296.9290493	19.50138483	409.2551552	22.83062756	148.9095458	8.81640353	25.96470565	319.1296435	39.90581054	185.7382795	152.2988508	24.40763808	20.44399699	19.68337784	136.6330938	223.8474797	71.30980794	11.96105885	197.3102086	38.97456194	185.0007586	240.7220336	12.74379026	197.4004102	272.9006771	203.0832975	145.9791743	1257.019552	277.6336955	152.2568553	20.33167049	111.8792516	717.6763762	315.3951688	1946.861493	739.656739	807.8901465	141.152694	152.388285	318.4960859	284.1651275	119.0812979	178.0751053	116.9084819	103.8523371	431.9639403	21.85262575	319.9961889	215.7808731	295.3469404	22.26907671	99.23844159	6.214057278	108.2057709	435.0858269	20.94096476	371.378649	147.1898236	254.709537	36.80445715	400.1476342	67.69882321	70.11671036	144.0395649	75.96116156	299.0870029	424.3893761	1238.120624	179.6909897	322.9481602	54.13728063
"24,25-Dihydroxyvitamin D"	147.9112121	136.1342017	141.6094741	136.7678352	148.3304204	147.8837141	143.5293147	144.3318786	147.9318576	201.3675839	243.400707	50.82898405	136.846409	154.1877372	109.5574211	225.249044	189.4499151	162.8800537	103.6129649	129.0068714	205.6624313	152.0600774	153.8601709	102.7441374	92.23108623	157.0294228	133.6853532	85.51582927	116.8890067	80.85871643	93.52992967	122.2675929	138.344703	93.65918905	139.6618918	125.9379306	105.8321925	221.5084708	144.8630149	111.924359	155.9520477	167.3112446	112.4928974	78.92238369	148.1038995	183.9277585	165.6351103	142.3427668	95.81583874	182.5201419	314.4996282	72.00429176	181.9367498	173.7726892	177.3863251	291.9392657	185.2288962	208.6425918	110.2030562	121.6753857	193.6978366	174.6825078	152.7405711	135.5630474	121.6711838	158.7579248	107.9833843	147.909127	125.819529	80.47375856	0.0000468	115.7778704	126.4662181	83.32497945	138.2836547	181.2823656	133.6168351	209.3395441	151.7956974	98.28231722	153.0085814	194.1890548	155.5499946	116.487757	175.3447719	167.7380109	217.213848	173.5615648	114.8855284
"DG(15:1(9Z)/18:3(9Z,12Z,15Z)/0:0)[iso2]"	152.302568	107.8890321	121.8504743	122.7735	138.49009	119.4856721	132.5738029	142.0042581	121.3991702	98.82195572	119.7050588	28.4921851	88.80520552	63.32740584	121.4036489	124.0642811	82.06293589	60.73885714	52.95824637	53.40477669	103.1831848	84.63332621	54.44648903	101.4821348	45.39532754	118.2198812	60.58772494	56.14531686	148.3870035	48.35012896	46.61006515	110.1496753	126.1684988	24.41759818	113.6010197	54.78387852	47.13436212	122.496617	83.34221866	175.6645675	123.1090174	128.4432659	75.58354107	50.49981131	80.86237055	130.599298	109.1050802	127.5254117	52.16259361	74.41687027	363.4713135	82.47091978	112.892054	160.2387915	147.3869755	236.103544	73.79929603	98.26096759	102.3852175	66.18442309	75.49505831	258.4930279	39.3740688	177.6406972	80.01234542	101.1401669	56.25861882	98.83512987	95.97176823	69.01279331	0.164562367	90.11326571	72.50940658	20.09076406	98.93255657	103.5072354	64.33540187	160.5886861	76.36680515	85.02476707	46.65016587	196.558328	134.5919526	141.246405	88.82110774	86.24284136	198.2637314	230.5738546	54.43780136
"LysoPC(22:5(7Z,10Z,13Z,16Z,19Z))"	183.4390115	185.0385947	182.593751	181.6853095	183.844621	188.3140675	185.1604173	179.4005163	184.8299134	158.9479847	144.1630294	68.31462717	68.37201262	100.2029461	73.89718766	168.3159627	89.95794204	88.04681757	79.20396016	109.5408268	124.1474252	90.57719767	53.90455649	267.4296019	125.1773334	152.2257007	132.6095028	112.3945272	297.9646574	116.3043797	166.682766	209.1471767	111.9589058	162.7428247	211.1168631	244.6746394	70.78849347	179.6583278	146.4077726	225.6805693	123.6549265	262.1928831	142.6037658	256.4297234	151.8782937	117.4769054	266.4023883	109.6382598	168.0292499	109.0977834	147.9194647	86.8544373	106.349233	186.3483718	199.3857389	148.8338673	85.74114119	94.69279332	69.8395308	116.690095	105.2600597	168.6793262	64.09945914	214.2690582	173.7686967	233.206715	133.5703841	137.1169565	181.6821168	103.1499108	3.566305461	181.553075	133.4638224	115.2966696	121.1674205	112.5120965	185.8150764	129.8533865	127.3859653	183.917287	80.52140382	183.2962663	147.1802831	160.1658846	196.0734279	229.4121603	327.4224317	162.5825945	121.8658397
Hyrtial	24.05160839	25.75224963	24.85697192	23.88278487	25.19400948	24.36385074	23.89327969	25.58839956	25.3522795	17.95565757	64.10961064	12.32946609	17.64403707	38.50128748	24.99971885	77.3508365	37.65819519	17.58508246	16.19602512	14.15410096	21.20096328	21.26364126	19.99641929	18.04335678	18.00574228	43.18532277	18.62033712	35.44014155	16.09529047	13.75176558	21.82943966	15.03589168	22.98620242	9.316752203	15.15327427	17.04631519	16.08749579	34.56436841	20.91847473	12.07045957	15.11271101	31.67277663	28.75998558	5.174101624	13.82322131	30.68963221	34.39043846	15.49818993	15.36075614	17.26331184	65.49248266	14.89344929	20.73044898	33.44333587	35.27560002	86.2498051	36.19529642	19.65358099	12.94230862	11.65529098	18.93637559	23.01156399	24.94525086	25.92030487	19.10332907	49.67933252	16.36821561	51.77555272	15.42625587	14.17442794	1.100754183	14.35868785	25.27516409	10.68889198	16.16480683	23.16534896	16.52122139	32.97270996	21.09225414	11.87977151	18.65330094	35.01961484	38.14106251	6.573737696	17.59906537	29.25532385	36.5183952	17.25813988	20.64920654
Theonellasterol H	140.1671954	88.2080433	105.6832173	104.0275528	122.6355068	99.57560763	106.6102248	111.7466752	102.0873103	105.7320247	188.5550555	49.70825084	137.7930727	104.230556	164.5795256	252.1609497	117.8020428	114.4393358	85.64371812	108.4765984	124.5360119	98.2260518	129.6228093	147.8876372	65.01872737	141.036217	75.43248347	61.46694173	97.19979706	43.24256358	66.89415659	94.21326825	134.4654333	67.50102919	124.5216822	84.89409675	95.20663884	165.8445371	122.8360089	135.8074437	124.3156714	120.673683	101.7819714	69.99447554	126.3658802	98.67038018	121.7703418	120.6230892	84.33543083	80.47481157	170.6940019	51.77248588	107.1431668	155.2726347	161.5165511	234.2767168	83.86969632	119.383414	104.6377174	109.50297	113.0169022	130.1834478	90.58589695	165.9294971	56.03386704	153.9592975	71.3491016	100.2293078	72.39442646	68.05002834	0.384331664	74.21056809	127.1122635	42.95664399	115.5733799	89.79394181	86.12202092	126.6947581	97.29411711	85.84807501	123.6510956	187.0600664	111.782562	90.10756861	137.900951	88.32165501	152.4613087	127.2055517	66.89128751
Aragusteroketal	59.73011001	39.71242591	47.15032482	46.1331367	50.94544409	47.31092547	48.16325799	52.43575653	44.3018018	59.32536567	106.9086207	10.98763853	53.65313333	56.775888	55.34276237	76.66554361	50.66098558	42.00033113	41.66727082	85.2341928	73.13335605	54.72905719	45.5630958	35.63168395	26.87405914	36.89785243	46.56461794	20.46707134	50.81178244	18.33225634	16.66464574	64.57406179	77.20399435	42.25521843	36.73402272	45.29931263	54.16330659	73.79852693	54.18229098	92.26652757	55.41959023	47.99955253	53.42712113	33.35200772	60.48566799	47.28317604	68.92063149	52.40572071	42.49776644	50.5775658	98.70353363	17.85565017	43.55212424	65.71906854	59.71181761	81.89179142	38.84921086	41.89921787	35.35026659	93.51511004	64.16522947	68.89938799	32.59965779	41.90188091	26.00226458	43.32675552	41.59338523	18.71979959	47.55355168	37.42670122	1.14E-09	59.42789869	84.63874885	23.96333741	36.69942757	37.33867276	58.84694471	57.67723021	42.28369454	56.6069048	56.48716794	73.37359765	59.08309089	48.18573331	69.18369727	36.7398102	85.12931169	58.8733533	34.69034852
"17:4(2E,4E,9E,11E)(8Me[R],10Me,15Me[R])"	35.48836447	37.77822696	36.26365222	37.46311702	37.13895911	36.72669913	36.96044869	33.88234123	36.92999779	43.34914327	61.41810109	15.25861128	38.08983787	39.36395131	38.55632783	77.08348008	32.0606158	21.56370582	25.01160239	32.74114281	44.53027743	32.388398	29.49509497	26.66371531	23.58406784	42.89547298	30.39433341	16.24309205	28.00792908	16.46117693	21.33774707	28.42415276	54.84540797	27.01575019	55.791881	25.47326886	31.46076064	55.07397611	26.56890772	24.82743828	48.16202965	48.5268939	36.74511092	17.82696636	47.76458723	63.17775667	41.60084125	25.87078643	36.05121612	37.44958502	68.02630904	26.38408291	45.91303086	50.58717742	52.00248123	109.1627738	42.38635201	29.47663337	29.04812671	27.757372	36.30763398	35.83811181	38.45563551	33.02437557	22.20926037	40.61324183	24.67209369	23.3930402	34.65817517	18.30148446	1.14E-09	26.72271033	37.35090312	19.77827545	54.95740901	32.43069051	38.19389919	48.6442653	34.64124595	26.68630255	44.70219139	50.79052148	45.21885532	19.03093814	54.81557406	63.82266415	48.00034998	32.90877387	42.8212755
PC(O-19:0/0:0)	29.87636223	24.44529465	33.58588315	19.65862484	32.15890564	26.46520547	27.41629451	28.332907	17.42478756	15.73542221	16.89421114	32.34190206	22.83043034	21.56454893	20.45860189	26.68217427	24.79309317	22.72901737	24.72167631	23.29036132	26.01774248	15.70453485	17.54580153	24.12158473	27.38188907	16.46039661	24.13282675	27.19104343	24.90091774	24.43891598	23.84353188	30.24030593	16.79752358	31.5649268	32.2693709	42.77561866	18.29080189	30.6186668	22.95501272	38.33746053	15.38865957	20.41441143	25.05865155	30.85135321	20.5033647	25.25672452	36.93030403	24.16973582	27.23492358	21.88257594	21.65173205	31.34419348	23.34357538	25.39571297	34.82934258	22.95217037	29.67912976	14.59231733	21.67305995	29.68439743	12.88839704	34.81028759	20.92764603	22.32728977	18.26988255	39.53930329	22.18668776	21.39039311	26.08521194	25.68415022	7.490077205	25.53890047	26.99137744	14.35313561	29.17133959	19.89408708	22.31090115	26.69810728	16.90201475	41.07193331	19.25074982	22.12212846	32.92690909	22.46795125	24.22857012	18.46119539	27.52460932	38.02621291	18.03720394
"1beta,3alpha-Dihydroxy-5beta-cholan-24-oic Acid"	92.72325015	87.31622132	91.90483718	88.66346835	92.67186275	91.09057246	93.90014413	92.71169917	91.9191613	146.7129565	191.594324	28.49454865	104.1867844	116.2022809	92.56810365	190.8895696	132.5157667	90.89258985	68.74175729	83.0589237	93.24066013	84.78063825	121.5251036	54.2258984	48.67098877	201.8387404	106.55287	67.66855136	52.37274097	49.44701262	72.82723113	51.02309264	85.69557828	50.0944746	76.2815702	59.18929915	102.6126738	216.3784622	107.6750755	80.31897432	113.4998714	134.8517466	99.99112996	49.88890301	130.8813105	143.8394198	164.8103879	88.02605952	65.11985421	134.9942036	182.1895059	33.98933398	112.9595797	110.5650162	107.1312221	235.9856807	117.289312	103.3727202	63.84798423	85.5672862	98.77206837	93.04965369	113.5121101	61.77101679	52.48710303	186.2433274	82.67865918	92.31667995	65.42023972	51.5755488	1.948598317	49.13265643	87.19333599	50.09476716	72.29205844	77.67082138	109.5983399	209.0171403	111.805969	86.26529755	131.6763243	139.648789	121.4449274	59.57967913	148.3474901	124.9066714	170.0627787	83.33619518	80.53543703
"9R,10S-dihydroxy-stearic acid"	4.289889122	2.968278669	3.494708619	2.744892317	2.966885058	3.058120197	3.013366406	2.762758487	3.187688999	4.099138355	8.208615228	0.384289803	3.600702087	1.809150632	1.450621473	6.449410757	4.68438379	3.3099397	0.740628828	1.27285647	2.821012852	5.311827853	2.606966431	4.320239944	2.165410345	5.372279144	1.895602649	1.039388687	5.521443131	0.412588712	4.347517624	5.969096441	2.881770456	1.628483725	5.631709922	0.993639136	1.463756156	5.8751155	2.402315372	2.32134731	2.113836306	3.341296391	2.512836717	8.343885176	1.929565342	3.694498801	3.979656392	14.94689824	2.387051448	3.501916546	7.987165752	0.640994377	3.75572183	2.154626894	2.625867351	5.734976783	3.481932612	2.50005296	0.687491592	1.800130391	3.691557223	7.023307035	2.918483588	4.784583725	2.379107081	5.424067869	2.27442291	1.231423648	5.54766062	1.720188543	0.205202126	4.655655114	3.254317126	1.028959082	3.979140036	1.140696213	2.351744549	4.75496143	2.019093906	2.484626009	1.812802847	4.235124403	2.470376866	9.119095979	2.082011923	2.940305232	4.274776862	14.58009436	2.585770628
astrogorgiadiol B	1188.999279	844.6147106	947.1918315	939.2679102	1047.282508	948.9968292	967.9643678	995.5468145	936.6010107	1084.67283	1752.551479	290.70881	1049.412359	979.3244453	1296.923205	2410.785933	1225.533817	1072.418115	660.9690127	824.8472411	910.475178	940.9354571	927.4146446	1003.600919	486.6563245	1363.881793	827.1271417	479.1018728	990.8945646	328.3847676	609.6072778	816.4270428	930.2905121	514.0589877	1116.74765	681.6927018	819.1911414	1854.922419	1136.683202	1381.843045	1201.760345	1331.211211	1048.547847	545.4532061	1026.265916	1086.127608	1443.419404	936.091024	728.6526211	913.9106295	1591.345237	333.3885936	860.4990232	1240.173703	1265.147518	2301.417777	945.7033881	968.3813759	667.2684656	860.0808172	886.6451646	1308.586845	694.9955548	1081.465572	430.7767939	1466.04313	772.6334168	660.1625257	728.1041006	476.6708939	17.59477113	716.0523205	993.3642313	333.6736193	1050.988657	639.1687056	792.0067132	1585.129931	953.1794033	950.7428199	1244.656294	1820.996222	1227.444747	654.5171371	1166.879199	1027.293711	1769.588965	1017.182409	657.9171062
"LysoPC(20:2(11Z,14Z))"	240.2389121	225.7405072	222.2482281	220.5948446	239.4600299	230.2982667	228.8178755	220.7382171	222.8588276	162.4012277	135.0876552	148.031155	137.662342	102.0642365	148.5110833	217.9589085	140.3415485	117.7046044	118.6241451	158.9705175	94.00772192	111.3154265	72.01696185	229.5583695	153.4966295	121.1244916	135.6545378	146.8033716	290.5796875	126.5393739	82.77618269	156.9138493	201.8305126	148.8331268	192.4905447	171.9815835	89.11866265	223.0829346	136.0912684	657.0527523	150.6910853	153.07299	207.7385266	246.8957743	127.6311924	155.5686611	271.6676248	128.3553734	202.9162674	122.2412804	126.8460312	159.2471424	152.4569124	212.6334768	226.5067276	176.1649269	157.0282336	167.2769841	103.78193	130.152003	84.44227831	179.1470382	99.5660958	240.7909499	199.7465413	212.6230762	150.8921601	226.2076698	169.0713858	110.1755115	10.06280159	155.25239	317.0957601	102.7815206	120.1209162	143.3072825	194.4801773	181.3827158	117.2600763	353.7468576	112.4598101	307.0348678	218.3549019	354.0971765	130.0088017	164.2333897	363.7547644	221.9155928	126.9570794
"16alpha,27-dihydroxycholesterol"	210.1904083	180.7737428	184.6198743	186.71703	203.0097057	191.8920398	192.9340978	198.7662324	189.4480991	323.4886709	359.907466	70.22560293	234.9648832	210.167176	150.5260411	294.1277648	293.6067174	276.29893	165.5958686	214.0667287	256.6045607	222.4272772	235.6332337	146.8287799	132.4421301	224.3158114	175.7153622	106.7219558	177.5179087	128.3773909	146.0054266	187.1536537	186.9408668	149.0410609	201.7205712	159.9399104	152.8061513	372.1966183	213.8152478	163.0523564	205.3870381	263.4737223	158.3883239	129.3781287	201.0255297	247.8120573	218.1282489	212.9881989	150.4664473	301.3956454	389.2560407	92.60601781	261.3200561	222.3177478	225.0499823	368.9714033	260.5975366	314.2511107	151.5210711	197.7455977	263.0825075	254.8331643	227.8050649	168.4801558	158.9519308	242.0543096	152.6138846	177.4428811	189.989351	139.4696115	3.554159126	165.5182621	183.9050279	127.3138787	199.5880913	193.8653272	173.6724846	342.0546398	209.6115312	139.9371666	215.837108	313.8569759	205.7421018	165.299814	228.921174	226.1200926	247.5095514	233.2699927	169.5301301
25-hydroxyvitamin D3	540.2369972	355.737575	422.7875113	407.9511499	463.0014233	417.3765571	443.0563408	489.3454528	421.7683745	472.6766351	677.5389524	133.5726618	463.9705957	423.8111022	629.12631	909.7448351	567.635878	436.9785659	340.6092934	294.6400637	417.4066978	418.110804	380.0119963	473.8584814	205.4312878	558.8281569	388.6999241	232.3261026	402.7137197	126.4835155	260.2857716	323.4277602	347.1667603	211.8786549	461.709644	339.8774558	394.9745639	817.9266113	472.4925169	620.9920367	440.2235681	534.8109415	424.7455322	204.7691762	452.4186824	403.3096183	644.3599655	396.821085	272.407488	393.8522311	561.4227163	151.209681	386.4979743	508.0698634	475.7793932	921.1016159	437.1532963	357.9021747	304.917897	315.6447133	467.4261596	570.3400201	262.0100616	461.1760339	179.6234036	628.5614422	322.6725316	326.9125306	313.0159979	204.910436	8.524791254	269.5685288	377.992712	136.6027788	446.7686623	306.7440627	328.8029212	667.3365907	395.026093	375.3721666	444.3679563	673.4291434	458.972651	242.3330841	467.2882945	360.9276475	803.6611889	363.3830367	230.7600758
"3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-al"	41.80347407	41.28075449	41.99897813	41.29833613	43.70882049	43.74440935	42.17172544	37.57185029	41.71122737	67.73808945	91.75844341	16.86285505	31.59540466	52.5594888	33.07859691	90.9581674	43.74862963	31.40615547	31.58062243	34.00455755	65.28842415	41.222081	32.0022137	23.8494749	28.83350232	39.6289126	46.83364543	27.34492942	34.63469221	21.39863172	25.89758453	48.54328632	48.67205639	31.69506609	40.98928023	39.13003573	32.1453483	53.04508929	51.47923151	25.16474646	41.31554646	54.5628085	34.16824257	21.83490725	44.58561149	51.54504747	40.14437938	38.84211852	27.34412949	54.54600875	106.047888	20.3209655	45.0552284	63.3383486	59.9692793	118.6860958	44.83969727	37.50729978	31.57006268	29.82163817	53.06306195	46.56373546	38.73179501	31.01289324	32.57428401	41.23169436	33.20334446	42.90560983	36.14235426	23.71354874	2.237541886	45.92897088	48.97226962	27.83247495	36.83236971	43.36460895	41.21433646	52.67088855	55.99197465	24.46793841	37.93426701	56.63132993	52.77905223	28.46098531	52.13831363	46.12616866	52.48211894	53.30420804	37.53020663
14-Methyl-8E-hexadecenal	22.13523128	22.0671556	22.35621236	20.06126584	21.5482955	21.98848455	22.38799084	21.89398347	21.57606664	21.41628547	20.3470947	16.93098167	22.75127894	16.94734659	27.73640567	25.23431994	17.22822339	16.9107831	15.6360647	15.60107649	15.54153493	13.48530232	16.96810792	23.28612234	19.18162629	18.58973156	13.47983887	21.69916503	24.22876492	12.8721555	18.16616145	22.32957326	19.15695897	16.33363041	20.11944825	18.18002148	21.87199525	17.62441625	19.78192043	25.03651027	22.37226388	24.51049103	19.04839208	25.24004569	18.84434193	19.84404854	18.16569126	20.31299162	15.7830296	20.39075424	18.57687176	26.87435736	24.66277189	20.78910456	21.4045384	19.92820378	19.087015	19.31193954	18.76864932	21.349571	15.16595952	22.08716211	16.70225749	31.7786788	21.38730345	18.26670101	17.00787015	18.23591168	23.75250476	16.10787189	13.26008249	20.45576494	23.02694407	15.37312758	21.46165721	17.68032344	16.49138558	21.28492568	22.84403474	33.55674548	18.96986836	22.39352244	25.73217218	27.72309604	14.48539883	21.47931734	22.81414613	21.97392972	18.87513018
