pathway_id,pathway_size,foreground_size,background_size,foreground_in_pathway,foreground_not_in_pathway,background_in_pathway_not_foreground,background_not_in_pathway_not_foreground,oddsratio,p_value,q_value
map04931,2,42,98,2,40,0,56,inf,0.1811487481590574,0.6090635608046644
map00190,2,42,98,2,40,0,56,inf,0.1811487481590574,0.6090635608046644
map00760,2,42,98,2,40,0,56,inf,0.1811487481590574,0.6090635608046644
map01240,10,42,98,6,36,4,52,2.1666666666666665,0.20582973786767053,0.6090635608046644
map00997,4,42,98,3,39,1,55,4.230769230769231,0.2089566700255794,0.6090635608046644
map00020,4,42,98,3,39,1,55,4.230769230769231,0.2089566700255794,0.6090635608046644
map00999,4,42,98,3,39,1,55,4.230769230769231,0.2089566700255794,0.6090635608046644
map00640,4,42,98,3,39,1,55,4.230769230769231,0.2089566700255794,0.6090635608046644
map00350,4,42,98,3,39,1,55,4.230769230769231,0.2089566700255794,0.6090635608046644
map00040,4,42,98,3,39,1,55,4.230769230769231,0.2089566700255794,0.6090635608046644
map01040,4,42,98,3,39,1,55,4.230769230769231,0.2089566700255794,0.6090635608046644
map01060,23,42,98,12,30,11,45,1.6363636363636365,0.21392309888502542,0.6090635608046644
map00650,6,42,98,4,38,2,54,2.8421052631578947,0.2139953051475848,0.6090635608046644
map00250,6,42,98,4,38,2,54,2.8421052631578947,0.2139953051475848,0.6090635608046644
map00966,6,42,98,4,38,2,54,2.8421052631578947,0.2139953051475848,0.6090635608046644
map01100,63,42,98,29,13,34,22,1.4434389140271493,0.26215707133585103,0.7274858729569866
map01210,9,42,98,5,37,4,52,1.7567567567567568,0.3218330503131124,0.8063053788645924
map01066,7,42,98,4,38,3,53,1.8596491228070176,0.34215189412032965,0.8063053788645924
map01064,7,42,98,4,38,3,53,1.8596491228070176,0.34215189412032965,0.8063053788645924
map01065,7,42,98,4,38,3,53,1.8596491228070176,0.34215189412032965,0.8063053788645924
map00052,5,42,98,3,39,2,54,2.076923076923077,0.3651543588077455,0.8063053788645924
map04742,5,42,98,3,39,2,54,2.076923076923077,0.3651543588077455,0.8063053788645924
map01062,5,42,98,3,39,2,54,2.076923076923077,0.3651543588077455,0.8063053788645924
map04973,3,42,98,2,40,1,55,2.75,0.39248895434462444,0.8063053788645924
map04727,3,42,98,2,40,1,55,2.75,0.39248895434462444,0.8063053788645924
map00071,3,42,98,2,40,1,55,2.75,0.39248895434462444,0.8063053788645924
map01212,3,42,98,2,40,1,55,2.75,0.39248895434462444,0.8063053788645924
map00404,3,42,98,2,40,1,55,2.75,0.39248895434462444,0.8063053788645924
map00051,3,42,98,2,40,1,55,2.75,0.39248895434462444,0.8063053788645924
map00520,3,42,98,2,40,1,55,2.75,0.39248895434462444,0.8063053788645924
map02010,21,42,98,10,32,11,45,1.2784090909090908,0.39952068322119444,0.8063053788645924
map01230,15,42,98,7,35,8,48,1.2,0.4800754376051512,0.8337260677466863
map04978,13,42,98,6,36,7,49,1.1666666666666667,0.5127023382503498,0.8337260677466863
map00460,6,42,98,3,39,3,53,1.358974358974359,0.5163134124679059,0.8337260677466863
map02060,4,42,98,2,40,2,54,1.35,0.5760212386636696,0.8337260677466863
map04148,4,42,98,2,40,2,54,1.35,0.5760212386636696,0.8337260677466863
map00220,4,42,98,2,40,2,54,1.35,0.5760212386636696,0.8337260677466863
map04723,4,42,98,2,40,2,54,1.35,0.5760212386636696,0.8337260677466863
map01200,9,42,98,4,38,5,51,1.0736842105263158,0.5935250189353316,0.8337260677466863
map00970,14,42,98,6,36,8,48,1.0,0.6105830401859459,0.8337260677466863
map04974,14,42,98,6,36,8,48,1.0,0.6105830401859459,0.8337260677466863
map02030,2,42,98,1,41,1,55,1.3414634146341464,0.6759941089837997,0.8337260677466863
map00910,2,42,98,1,41,1,55,1.3414634146341464,0.6759941089837997,0.8337260677466863
map00332,2,42,98,1,41,1,55,1.3414634146341464,0.6759941089837997,0.8337260677466863
map00524,2,42,98,1,41,1,55,1.3414634146341464,0.6759941089837997,0.8337260677466863
map04068,2,42,98,1,41,1,55,1.3414634146341464,0.6759941089837997,0.8337260677466863
map04724,2,42,98,1,41,1,55,1.3414634146341464,0.6759941089837997,0.8337260677466863
map05030,2,42,98,1,41,1,55,1.3414634146341464,0.6759941089837997,0.8337260677466863
map05031,2,42,98,1,41,1,55,1.3414634146341464,0.6759941089837997,0.8337260677466863
map05034,2,42,98,1,41,1,55,1.3414634146341464,0.6759941089837997,0.8337260677466863
map00130,2,42,98,1,41,1,55,1.3414634146341464,0.6759941089837997,0.8337260677466863
map00590,2,42,98,1,41,1,55,1.3414634146341464,0.6759941089837997,0.8337260677466863
map00591,2,42,98,1,41,1,55,1.3414634146341464,0.6759941089837997,0.8337260677466863
map05231,2,42,98,1,41,1,55,1.3414634146341464,0.6759941089837997,0.8337260677466863
map00380,2,42,98,1,41,1,55,1.3414634146341464,0.6759941089837997,0.8337260677466863
map04726,2,42,98,1,41,1,55,1.3414634146341464,0.6759941089837997,0.8337260677466863
map00960,2,42,98,1,41,1,55,1.3414634146341464,0.6759941089837997,0.8337260677466863
map00730,2,42,98,1,41,1,55,1.3414634146341464,0.6759941089837997,0.8337260677466863
map00785,2,42,98,1,41,1,55,1.3414634146341464,0.6759941089837997,0.8337260677466863
map01250,2,42,98,1,41,1,55,1.3414634146341464,0.6759941089837997,0.8337260677466863
map04923,2,42,98,1,41,1,55,1.3414634146341464,0.6759941089837997,0.8337260677466863
map00930,2,42,98,1,41,1,55,1.3414634146341464,0.6759941089837997,0.8337260677466863
map05211,2,42,98,1,41,1,55,1.3414634146341464,0.6759941089837997,0.8337260677466863
map04745,2,42,98,1,41,1,55,1.3414634146341464,0.6759941089837997,0.8337260677466863
map00920,2,42,98,1,41,1,55,1.3414634146341464,0.6759941089837997,0.8337260677466863
map00310,2,42,98,1,41,1,55,1.3414634146341464,0.6759941089837997,0.8337260677466863
map01120,27,42,98,11,31,16,40,0.8870967741935484,0.6861437296387711,0.8369445493395999
map00630,8,42,98,3,39,5,51,0.7846153846153846,0.7514314622371341,0.8899008056830979
map01220,8,42,98,3,39,5,51,0.7846153846153846,0.7514314622371341,0.8899008056830979
map00996,6,42,98,2,40,4,52,0.65,0.8167420316174753,0.8899008056830979
map04976,3,42,98,1,41,2,54,0.6585365853658537,0.8177466863033873,0.8899008056830979
map05200,3,42,98,1,41,2,54,0.6585365853658537,0.8177466863033873,0.8899008056830979
map00975,3,42,98,1,41,2,54,0.6585365853658537,0.8177466863033873,0.8899008056830979
map00998,3,42,98,1,41,2,54,0.6585365853658537,0.8177466863033873,0.8899008056830979
map04964,3,42,98,1,41,2,54,0.6585365853658537,0.8177466863033873,0.8899008056830979
map00240,3,42,98,1,41,2,54,0.6585365853658537,0.8177466863033873,0.8899008056830979
map00280,3,42,98,1,41,2,54,0.6585365853658537,0.8177466863033873,0.8899008056830979
map00261,3,42,98,1,41,2,54,0.6585365853658537,0.8177466863033873,0.8899008056830979
map00470,9,42,98,3,39,6,50,0.6410256410256411,0.8303846838880354,0.8948805816657469
map04382,4,42,98,1,41,3,53,0.43089430894308944,0.8983218355166266,0.8983218355166266
map00330,4,42,98,1,41,3,53,0.43089430894308944,0.8983218355166266,0.8983218355166266
map01502,4,42,98,1,41,3,53,0.43089430894308944,0.8983218355166266,0.8983218355166266
map00564,4,42,98,1,41,3,53,0.43089430894308944,0.8983218355166266,0.8983218355166266
map00260,4,42,98,1,41,3,53,0.43089430894308944,0.8983218355166266,0.8983218355166266
map00290,4,42,98,1,41,3,53,0.43089430894308944,0.8983218355166266,0.8983218355166266
map00230,4,42,98,1,41,3,53,0.43089430894308944,0.8983218355166266,0.8983218355166266
map00680,4,42,98,1,41,3,53,0.43089430894308944,0.8983218355166266,0.8983218355166266
