pathway_id,pathway_size,foreground_size,background_size,foreground_in_pathway,foreground_not_in_pathway,background_in_pathway_not_foreground,background_not_in_pathway_not_foreground,oddsratio,p_value,q_value
map00975,7,242,529,4,238,3,284,1.5910364145658262,0.40710775622122664,0.7538801275265458
map04148,7,242,529,4,238,3,284,1.5910364145658262,0.40710775622122664,0.7538801275265458
map00620,7,242,529,4,238,3,284,1.5910364145658262,0.40710775622122664,0.7538801275265458
map04964,5,242,529,3,239,2,285,1.788702928870293,0.42033504151374707,0.7538801275265458
map04979,5,242,529,3,239,2,285,1.788702928870293,0.42033504151374707,0.7538801275265458
map00710,5,242,529,3,239,2,285,1.788702928870293,0.42033504151374707,0.7538801275265458
map00561,5,242,529,3,239,2,285,1.788702928870293,0.42033504151374707,0.7538801275265458
map05415,5,242,529,3,239,2,285,1.788702928870293,0.42033504151374707,0.7538801275265458
map00640,5,242,529,3,239,2,285,1.788702928870293,0.42033504151374707,0.7538801275265458
map00130,5,242,529,3,239,2,285,1.788702928870293,0.42033504151374707,0.7538801275265458
map04152,5,242,529,3,239,2,285,1.788702928870293,0.42033504151374707,0.7538801275265458
map00051,5,242,529,3,239,2,285,1.788702928870293,0.42033504151374707,0.7538801275265458
map00260,20,242,529,10,232,10,277,1.1939655172413792,0.4341662411244008,0.7538801275265458
map00332,3,242,529,2,240,1,286,2.3833333333333333,0.4362340063777203,0.7538801275265458
map04723,3,242,529,2,240,1,286,2.3833333333333333,0.4362340063777203,0.7538801275265458
map04721,3,242,529,2,240,1,286,2.3833333333333333,0.4362340063777203,0.7538801275265458
map05014,3,242,529,2,240,1,286,2.3833333333333333,0.4362340063777203,0.7538801275265458
map01212,3,242,529,2,240,1,286,2.3833333333333333,0.4362340063777203,0.7538801275265458
map02030,3,242,529,2,240,1,286,2.3833333333333333,0.4362340063777203,0.7538801275265458
map04714,3,242,529,2,240,1,286,2.3833333333333333,0.4362340063777203,0.7538801275265458
map00780,3,242,529,2,240,1,286,2.3833333333333333,0.4362340063777203,0.7538801275265458
map04150,3,242,529,2,240,1,286,2.3833333333333333,0.4362340063777203,0.7538801275265458
map00740,3,242,529,2,240,1,286,2.3833333333333333,0.4362340063777203,0.7538801275265458
map00071,3,242,529,2,240,1,286,2.3833333333333333,0.4362340063777203,0.7538801275265458
map00404,3,242,529,2,240,1,286,2.3833333333333333,0.4362340063777203,0.7538801275265458
map00311,3,242,529,2,240,1,286,2.3833333333333333,0.4362340063777203,0.7538801275265458
map00362,3,242,529,2,240,1,286,2.3833333333333333,0.4362340063777203,0.7538801275265458
map01063,18,242,529,9,233,9,278,1.1931330472103003,0.4468304103176536,0.7647674330436763
map00232,14,242,529,7,235,7,280,1.1914893617021276,0.4764408737246776,0.8076807192665962
map01232,12,242,529,6,236,6,281,1.1906779661016949,0.4943084445965474,0.8300651239451455
map04922,10,242,529,5,237,5,282,1.1898734177215189,0.5152816725717241,0.8414691533740081
map00380,10,242,529,5,237,5,282,1.1898734177215189,0.5152816725717241,0.8414691533740081
map00052,10,242,529,5,237,5,282,1.1898734177215189,0.5152816725717241,0.8414691533740081
map00020,8,242,529,4,238,4,283,1.1890756302521008,0.5408818412703092,0.8673600697848203
map00720,8,242,529,4,238,4,283,1.1890756302521008,0.5408818412703092,0.8673600697848203
map01240,48,242,529,22,220,26,261,1.0038461538461538,0.5539250635632176,0.8789564247976348
map00999,6,242,529,3,239,3,284,1.1882845188284519,0.5740654905801535,0.8789564247976348
map00340,13,242,529,6,236,7,280,1.0169491525423728,0.5959959435291015,0.8789564247976348
map01061,13,242,529,6,236,7,280,1.0169491525423728,0.5959959435291015,0.8789564247976348
map04068,4,242,529,2,240,2,285,1.1875,0.6217219297907395,0.8789564247976348
map04727,4,242,529,2,240,2,285,1.1875,0.6217219297907395,0.8789564247976348
map00908,4,242,529,2,240,2,285,1.1875,0.6217219297907395,0.8789564247976348
map05231,4,242,529,2,240,2,285,1.1875,0.6217219297907395,0.8789564247976348
map00120,9,242,529,4,238,5,282,0.9478991596638655,0.6571446161459804,0.8789564247976348
map00240,16,242,529,7,235,9,278,0.9200945626477541,0.659053327764243,0.8789564247976348
map04976,28,242,529,12,230,16,271,0.883695652173913,0.6933731406226908,0.8789564247976348
map04216,7,242,529,3,239,4,283,0.8880753138075314,0.6992837913493486,0.8789564247976348
map00910,2,242,529,1,241,1,286,1.1867219917012448,0.7061279143037178,0.8789564247976348
map04540,2,242,529,1,241,1,286,1.1867219917012448,0.7061279143037178,0.8789564247976348
map04724,2,242,529,1,241,1,286,1.1867219917012448,0.7061279143037178,0.8789564247976348
map04730,2,242,529,1,241,1,286,1.1867219917012448,0.7061279143037178,0.8789564247976348
map04122,2,242,529,1,241,1,286,1.1867219917012448,0.7061279143037178,0.8789564247976348
map01503,2,242,529,1,241,1,286,1.1867219917012448,0.7061279143037178,0.8789564247976348
map05146,2,242,529,1,241,1,286,1.1867219917012448,0.7061279143037178,0.8789564247976348
map02024,2,242,529,1,241,1,286,1.1867219917012448,0.7061279143037178,0.8789564247976348
map04142,2,242,529,1,241,1,286,1.1867219917012448,0.7061279143037178,0.8789564247976348
map04212,2,242,529,1,241,1,286,1.1867219917012448,0.7061279143037178,0.8789564247976348
map05211,2,242,529,1,241,1,286,1.1867219917012448,0.7061279143037178,0.8789564247976348
map04666,2,242,529,1,241,1,286,1.1867219917012448,0.7061279143037178,0.8789564247976348
map04211,2,242,529,1,241,1,286,1.1867219917012448,0.7061279143037178,0.8789564247976348
map00333,2,242,529,1,241,1,286,1.1867219917012448,0.7061279143037178,0.8789564247976348
map00901,2,242,529,1,241,1,286,1.1867219917012448,0.7061279143037178,0.8789564247976348
map00521,2,242,529,1,241,1,286,1.1867219917012448,0.7061279143037178,0.8789564247976348
map00100,2,242,529,1,241,1,286,1.1867219917012448,0.7061279143037178,0.8789564247976348
map00563,2,242,529,1,241,1,286,1.1867219917012448,0.7061279143037178,0.8789564247976348
map05143,2,242,529,1,241,1,286,1.1867219917012448,0.7061279143037178,0.8789564247976348
map04745,2,242,529,1,241,1,286,1.1867219917012448,0.7061279143037178,0.8789564247976348
map01066,12,242,529,5,237,7,280,0.8438818565400844,0.7161330730696716,0.8795059754572202
map01040,17,242,529,7,235,10,277,0.8251063829787234,0.7342585618394943,0.8795059754572202
map00480,10,242,529,4,238,6,281,0.7871148459383753,0.7517199118621514,0.8795059754572202
map01220,10,242,529,4,238,6,281,0.7871148459383753,0.7517199118621514,0.8795059754572202
map00670,10,242,529,4,238,6,281,0.7871148459383753,0.7517199118621514,0.8795059754572202
map04082,5,242,529,2,240,3,284,0.7888888888888889,0.7559798553087342,0.8795059754572202
map05022,5,242,529,2,240,3,284,0.7888888888888889,0.7559798553087342,0.8795059754572202
map00984,5,242,529,2,240,3,284,0.7888888888888889,0.7559798553087342,0.8795059754572202
map04024,5,242,529,2,240,3,284,0.7888888888888889,0.7559798553087342,0.8795059754572202
map04071,5,242,529,2,240,3,284,0.7888888888888889,0.7559798553087342,0.8795059754572202
