pathway_id,pathway_size,foreground_size,background_size,foreground_in_pathway,foreground_not_in_pathway,background_in_pathway_not_foreground,background_not_in_pathway_not_foreground,oddsratio,p_value,q_value
R-HSA-9707616,2,947,1241,2,945,0,294,inf,0.5821670868966233,0.996898974243043
R-HSA-964975,2,947,1241,2,945,0,294,inf,0.5821670868966233,0.996898974243043
R-HSA-2151201,2,947,1241,2,945,0,294,inf,0.5821670868966233,0.996898974243043
R-HSA-110331,2,947,1241,2,945,0,294,inf,0.5821670868966233,0.996898974243043
R-HSA-389542,2,947,1241,2,945,0,294,inf,0.5821670868966233,0.996898974243043
R-HSA-5661270,2,947,1241,2,945,0,294,inf,0.5821670868966233,0.996898974243043
R-HSA-2187335,2,947,1241,2,945,0,294,inf,0.5821670868966233,0.996898974243043
R-HSA-5365859,2,947,1241,2,945,0,294,inf,0.5821670868966233,0.996898974243043
R-HSA-6803157,2,947,1241,2,945,0,294,inf,0.5821670868966233,0.996898974243043
R-HSA-2046106,2,947,1241,2,945,0,294,inf,0.5821670868966233,0.996898974243043
R-HSA-390247,2,947,1241,2,945,0,294,inf,0.5821670868966233,0.996898974243043
R-HSA-77289,2,947,1241,2,945,0,294,inf,0.5821670868966233,0.996898974243043
R-HSA-77352,2,947,1241,2,945,0,294,inf,0.5821670868966233,0.996898974243043
R-HSA-983231,2,947,1241,2,945,0,294,inf,0.5821670868966233,0.996898974243043
R-HSA-5619047,2,947,1241,2,945,0,294,inf,0.5821670868966233,0.996898974243043
R-HSA-432047,2,947,1241,2,945,0,294,inf,0.5821670868966233,0.996898974243043
R-HSA-1474151,2,947,1241,2,945,0,294,inf,0.5821670868966233,0.996898974243043
R-HSA-2142789,2,947,1241,2,945,0,294,inf,0.5821670868966233,0.996898974243043
R-HSA-6783984,2,947,1241,2,945,0,294,inf,0.5821670868966233,0.996898974243043
R-HSA-880009,2,947,1241,2,945,0,294,inf,0.5821670868966233,0.996898974243043
R-HSA-9853506,2,947,1241,2,945,0,294,inf,0.5821670868966233,0.996898974243043
R-HSA-9865125,2,947,1241,2,945,0,294,inf,0.5821670868966233,0.996898974243043
R-HSA-1483115,2,947,1241,2,945,0,294,inf,0.5821670868966233,0.996898974243043
R-HSA-193368,13,947,1241,10,937,3,291,1.0352187833511206,0.628320947625695,0.996898974243043
R-HSA-73621,9,947,1241,7,940,2,292,1.0872340425531914,0.6374565095172793,0.996898974243043
